PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20240422_DC_01_000248|2024-04-22 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240422_DC_01_000249|2024-04-22 00:00:00|0|Placed|2024-04-30 00:00:00
PO_CLOTH01_20240422_DC_01_000250|2024-04-22 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240422_DC_01_000251|2024-04-22 00:00:00|0|Placed|2024-05-02 00:00:00
PO_CLOTH01_20240422_DC_01_000252|2024-04-22 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240423_DC_01_IBT_000253|2024-04-23 00:00:00|1|Delivered|2024-04-23 00:00:00
PO_CLOTH01_20240423_DC_01_IBT_000254|2024-04-23 00:00:00|1|Delivered|2024-04-23 00:00:00
PO_CLOTH01_20240423_DC_01_IBT_000255|2024-04-23 00:00:00|1|Delivered|2024-04-23 00:00:00
PO_CLOTH01_20240423_DC_01_IBT_000256|2024-04-23 00:00:00|1|Delivered|2024-04-23 00:00:00
PO_CLOTH01_20240423_DC_01_IBT_000257|2024-04-23 00:00:00|1|Delivered|2024-04-23 00:00:00
PO_CLOTH01_20240424_DC_01_IBT_000258|2024-04-24 00:00:00|1|Delivered|2024-04-24 00:00:00
PO_CLOTH01_20240424_DC_01_IBT_000259|2024-04-24 00:00:00|1|Delivered|2024-04-24 00:00:00
PO_CLOTH01_20240424_DC_01_IBT_000260|2024-04-24 00:00:00|1|Delivered|2024-04-24 00:00:00
PO_CLOTH01_20240424_DC_01_IBT_000261|2024-04-24 00:00:00|1|Delivered|2024-04-24 00:00:00
PO_CLOTH01_20240424_DC_01_IBT_000262|2024-04-24 00:00:00|1|Delivered|2024-04-24 00:00:00
PO_CLOTH01_20240425_DC_01_IBT_000263|2024-04-25 00:00:00|1|Delivered|2024-04-25 00:00:00
PO_CLOTH01_20240425_DC_01_IBT_000264|2024-04-25 00:00:00|1|Delivered|2024-04-25 00:00:00
PO_CLOTH01_20240425_DC_01_IBT_000265|2024-04-25 00:00:00|1|Delivered|2024-04-25 00:00:00
PO_CLOTH01_20240425_DC_01_IBT_000266|2024-04-25 00:00:00|1|Delivered|2024-04-25 00:00:00
PO_CLOTH01_20240425_DC_01_IBT_000267|2024-04-25 00:00:00|1|Delivered|2024-04-25 00:00:00
PO_CLOTH01_20240426_DC_01_IBT_000268|2024-04-26 00:00:00|1|Delivered|2024-04-26 00:00:00
PO_CLOTH01_20240426_DC_01_IBT_000269|2024-04-26 00:00:00|1|Delivered|2024-04-26 00:00:00
PO_CLOTH01_20240426_DC_01_IBT_000270|2024-04-26 00:00:00|1|Delivered|2024-04-26 00:00:00
PO_CLOTH01_20240426_DC_01_IBT_000271|2024-04-26 00:00:00|1|Delivered|2024-04-26 00:00:00
PO_CLOTH01_20240426_DC_01_IBT_000272|2024-04-26 00:00:00|1|Delivered|2024-04-26 00:00:00
PO_CLOTH01_20240427_DC_01_IBT_000273|2024-04-27 00:00:00|1|Delivered|2024-04-27 00:00:00
PO_CLOTH01_20240427_DC_01_IBT_000274|2024-04-27 00:00:00|1|Delivered|2024-04-27 00:00:00
PO_CLOTH01_20240427_DC_01_IBT_000275|2024-04-27 00:00:00|1|Delivered|2024-04-27 00:00:00
PO_CLOTH01_20240427_DC_01_IBT_000276|2024-04-27 00:00:00|1|Delivered|2024-04-27 00:00:00
PO_CLOTH01_20240427_DC_01_IBT_000277|2024-04-27 00:00:00|1|Delivered|2024-04-27 00:00:00
PO_CLOTH01_20240428_DC_01_IBT_000278|2024-04-28 00:00:00|1|Delivered|2024-04-28 00:00:00
PO_CLOTH01_20240428_DC_01_IBT_000279|2024-04-28 00:00:00|1|Delivered|2024-04-28 00:00:00
PO_CLOTH01_20240428_DC_01_IBT_000280|2024-04-28 00:00:00|1|Delivered|2024-04-28 00:00:00
PO_CLOTH01_20240428_DC_01_IBT_000281|2024-04-28 00:00:00|1|Delivered|2024-04-28 00:00:00
PO_CLOTH01_20240428_DC_01_IBT_000282|2024-04-28 00:00:00|1|Delivered|2024-04-28 00:00:00
PO_CLOTH01_20240429_DC_01_IBT_000283|2024-04-29 00:00:00|1|Delivered|2024-04-29 00:00:00
PO_CLOTH01_20240429_DC_01_IBT_000284|2024-04-29 00:00:00|1|Delivered|2024-04-29 00:00:00
PO_CLOTH01_20240429_DC_01_IBT_000285|2024-04-29 00:00:00|1|Delivered|2024-04-29 00:00:00
PO_CLOTH01_20240429_DC_01_IBT_000286|2024-04-29 00:00:00|1|Delivered|2024-04-29 00:00:00
PO_CLOTH01_20240429_DC_01_IBT_000287|2024-04-29 00:00:00|1|Delivered|2024-04-29 00:00:00
PO_CLOTH01_20240429_DC_01_000288|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000289|2024-04-29 00:00:00|0|Placed|2024-05-06 00:00:00
PO_CLOTH01_20240429_DC_01_000290|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000291|2024-04-29 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240429_DC_01_000292|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000293|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000294|2024-04-29 00:00:00|0|Placed|2024-05-08 00:00:00
PO_CLOTH01_20240429_DC_01_000295|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000296|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000297|2024-04-29 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240429_DC_01_000298|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000299|2024-04-29 00:00:00|0|Placed|2024-05-06 00:00:00
PO_CLOTH01_20240429_DC_01_000300|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000301|2024-04-29 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240429_DC_01_000302|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000303|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000304|2024-04-29 00:00:00|0|Placed|2024-05-08 00:00:00
PO_CLOTH01_20240429_DC_01_000305|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000306|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000307|2024-04-29 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240429_DC_01_000308|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000309|2024-04-29 00:00:00|0|Placed|2024-05-06 00:00:00
PO_CLOTH01_20240429_DC_01_000310|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000311|2024-04-29 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240429_DC_01_000312|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000313|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000314|2024-04-29 00:00:00|0|Placed|2024-05-08 00:00:00
PO_CLOTH01_20240429_DC_01_000315|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000316|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000317|2024-04-29 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240429_DC_01_000318|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000319|2024-04-29 00:00:00|0|Placed|2024-05-06 00:00:00
PO_CLOTH01_20240429_DC_01_000320|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000321|2024-04-29 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240429_DC_01_000322|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000323|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000324|2024-04-29 00:00:00|0|Placed|2024-05-08 00:00:00
PO_CLOTH01_20240429_DC_01_000325|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000326|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000327|2024-04-29 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240429_DC_01_000328|2024-04-29 00:00:00|0|Placed|2024-05-07 00:00:00
PO_CLOTH01_20240429_DC_01_000329|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000330|2024-04-29 00:00:00|0|Placed|2024-05-10 00:00:00
PO_CLOTH01_20240429_DC_01_000331|2024-04-29 00:00:00|0|Placed|2024-05-09 00:00:00
PO_CLOTH01_20240429_DC_01_000332|2024-04-29 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240429_DC_01_000333|2024-04-29 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240430_DC_01_IBT_000334|2024-04-30 00:00:00|1|Delivered|2024-04-30 00:00:00
PO_CLOTH01_20240430_DC_01_IBT_000335|2024-04-30 00:00:00|1|Delivered|2024-04-30 00:00:00
PO_CLOTH01_20240430_DC_01_IBT_000336|2024-04-30 00:00:00|1|Delivered|2024-04-30 00:00:00
PO_CLOTH01_20240430_DC_01_IBT_000337|2024-04-30 00:00:00|1|Delivered|2024-04-30 00:00:00
PO_CLOTH01_20240430_DC_01_IBT_000338|2024-04-30 00:00:00|1|Delivered|2024-04-30 00:00:00
PO_CLOTH01_20240501_DC_01_IBT_000339|2024-05-01 00:00:00|1|Delivered|2024-05-01 00:00:00
PO_CLOTH01_20240501_DC_01_IBT_000340|2024-05-01 00:00:00|1|Delivered|2024-05-01 00:00:00
PO_CLOTH01_20240501_DC_01_IBT_000341|2024-05-01 00:00:00|1|Delivered|2024-05-01 00:00:00
PO_CLOTH01_20240501_DC_01_IBT_000342|2024-05-01 00:00:00|1|Delivered|2024-05-01 00:00:00
PO_CLOTH01_20240501_DC_01_IBT_000343|2024-05-01 00:00:00|1|Delivered|2024-05-01 00:00:00
PO_CLOTH01_20240502_DC_01_IBT_000344|2024-05-02 00:00:00|1|Delivered|2024-05-02 00:00:00
PO_CLOTH01_20240502_DC_01_IBT_000345|2024-05-02 00:00:00|1|Delivered|2024-05-02 00:00:00
PO_CLOTH01_20240502_DC_01_IBT_000346|2024-05-02 00:00:00|1|Delivered|2024-05-02 00:00:00
PO_CLOTH01_20240502_DC_01_IBT_000347|2024-05-02 00:00:00|1|Delivered|2024-05-02 00:00:00
PO_CLOTH01_20240502_DC_01_IBT_000348|2024-05-02 00:00:00|1|Delivered|2024-05-02 00:00:00
PO_CLOTH01_20240503_DC_01_IBT_000349|2024-05-03 00:00:00|1|Delivered|2024-05-03 00:00:00
PO_CLOTH01_20240503_DC_01_IBT_000350|2024-05-03 00:00:00|1|Delivered|2024-05-03 00:00:00
PO_CLOTH01_20240503_DC_01_IBT_000351|2024-05-03 00:00:00|1|Delivered|2024-05-03 00:00:00
PO_CLOTH01_20240503_DC_01_IBT_000352|2024-05-03 00:00:00|1|Delivered|2024-05-03 00:00:00
PO_CLOTH01_20240503_DC_01_IBT_000353|2024-05-03 00:00:00|1|Delivered|2024-05-03 00:00:00
PO_CLOTH01_20240504_DC_01_IBT_000354|2024-05-04 00:00:00|1|Delivered|2024-05-04 00:00:00
PO_CLOTH01_20240504_DC_01_IBT_000355|2024-05-04 00:00:00|1|Delivered|2024-05-04 00:00:00
PO_CLOTH01_20240504_DC_01_IBT_000356|2024-05-04 00:00:00|1|Delivered|2024-05-04 00:00:00
PO_CLOTH01_20240504_DC_01_IBT_000357|2024-05-04 00:00:00|1|Delivered|2024-05-04 00:00:00
PO_CLOTH01_20240504_DC_01_IBT_000358|2024-05-04 00:00:00|1|Delivered|2024-05-04 00:00:00
PO_CLOTH01_20240505_DC_01_IBT_000359|2024-05-05 00:00:00|1|Delivered|2024-05-05 00:00:00
PO_CLOTH01_20240505_DC_01_IBT_000360|2024-05-05 00:00:00|1|Delivered|2024-05-05 00:00:00
PO_CLOTH01_20240505_DC_01_IBT_000361|2024-05-05 00:00:00|1|Delivered|2024-05-05 00:00:00
PO_CLOTH01_20240505_DC_01_IBT_000362|2024-05-05 00:00:00|1|Delivered|2024-05-05 00:00:00
PO_CLOTH01_20240505_DC_01_IBT_000363|2024-05-05 00:00:00|1|Delivered|2024-05-05 00:00:00
PO_CLOTH01_20240506_DC_01_IBT_000364|2024-05-06 00:00:00|1|Delivered|2024-05-06 00:00:00
PO_CLOTH01_20240506_DC_01_IBT_000365|2024-05-06 00:00:00|1|Delivered|2024-05-06 00:00:00
PO_CLOTH01_20240506_DC_01_IBT_000366|2024-05-06 00:00:00|1|Delivered|2024-05-06 00:00:00
PO_CLOTH01_20240506_DC_01_IBT_000367|2024-05-06 00:00:00|1|Delivered|2024-05-06 00:00:00
PO_CLOTH01_20240506_DC_01_IBT_000368|2024-05-06 00:00:00|1|Delivered|2024-05-06 00:00:00
PO_CLOTH01_20240506_DC_01_000369|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000370|2024-05-06 00:00:00|0|Placed|2024-05-13 00:00:00
PO_CLOTH01_20240506_DC_01_000371|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000372|2024-05-06 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240506_DC_01_000373|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000374|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000375|2024-05-06 00:00:00|0|Placed|2024-05-15 00:00:00
PO_CLOTH01_20240506_DC_01_000376|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000377|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000378|2024-05-06 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240506_DC_01_000379|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000380|2024-05-06 00:00:00|0|Placed|2024-05-13 00:00:00
PO_CLOTH01_20240506_DC_01_000381|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000382|2024-05-06 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240506_DC_01_000383|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000384|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000385|2024-05-06 00:00:00|0|Placed|2024-05-15 00:00:00
PO_CLOTH01_20240506_DC_01_000386|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000387|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000388|2024-05-06 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240506_DC_01_000389|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000390|2024-05-06 00:00:00|0|Placed|2024-05-13 00:00:00
PO_CLOTH01_20240506_DC_01_000391|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000392|2024-05-06 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240506_DC_01_000393|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000394|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000395|2024-05-06 00:00:00|0|Placed|2024-05-15 00:00:00
PO_CLOTH01_20240506_DC_01_000396|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000397|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000398|2024-05-06 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240506_DC_01_000399|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000400|2024-05-06 00:00:00|0|Placed|2024-05-13 00:00:00
PO_CLOTH01_20240506_DC_01_000401|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000402|2024-05-06 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240506_DC_01_000403|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000404|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000405|2024-05-06 00:00:00|0|Placed|2024-05-15 00:00:00
PO_CLOTH01_20240506_DC_01_000406|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000407|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000408|2024-05-06 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240506_DC_01_000409|2024-05-06 00:00:00|0|Placed|2024-05-14 00:00:00
PO_CLOTH01_20240506_DC_01_000410|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240506_DC_01_000411|2024-05-06 00:00:00|0|Placed|2024-05-17 00:00:00
PO_CLOTH01_20240506_DC_01_000412|2024-05-06 00:00:00|0|Placed|2024-05-16 00:00:00
PO_CLOTH01_20240506_DC_01_000413|2024-05-06 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240507_DC_01_IBT_000414|2024-05-07 00:00:00|1|Delivered|2024-05-07 00:00:00
PO_CLOTH01_20240507_DC_01_IBT_000415|2024-05-07 00:00:00|1|Delivered|2024-05-07 00:00:00
PO_CLOTH01_20240507_DC_01_IBT_000416|2024-05-07 00:00:00|1|Delivered|2024-05-07 00:00:00
PO_CLOTH01_20240507_DC_01_IBT_000417|2024-05-07 00:00:00|1|Delivered|2024-05-07 00:00:00
PO_CLOTH01_20240507_DC_01_IBT_000418|2024-05-07 00:00:00|1|Delivered|2024-05-07 00:00:00
PO_CLOTH01_20240508_DC_01_IBT_000419|2024-05-08 00:00:00|1|Delivered|2024-05-08 00:00:00
PO_CLOTH01_20240508_DC_01_IBT_000420|2024-05-08 00:00:00|1|Delivered|2024-05-08 00:00:00
PO_CLOTH01_20240508_DC_01_IBT_000421|2024-05-08 00:00:00|1|Delivered|2024-05-08 00:00:00
PO_CLOTH01_20240508_DC_01_IBT_000422|2024-05-08 00:00:00|1|Delivered|2024-05-08 00:00:00
PO_CLOTH01_20240508_DC_01_IBT_000423|2024-05-08 00:00:00|1|Delivered|2024-05-08 00:00:00
PO_CLOTH01_20240509_DC_01_IBT_000424|2024-05-09 00:00:00|1|Delivered|2024-05-09 00:00:00
PO_CLOTH01_20240509_DC_01_IBT_000425|2024-05-09 00:00:00|1|Delivered|2024-05-09 00:00:00
PO_CLOTH01_20240509_DC_01_IBT_000426|2024-05-09 00:00:00|1|Delivered|2024-05-09 00:00:00
PO_CLOTH01_20240509_DC_01_IBT_000427|2024-05-09 00:00:00|1|Delivered|2024-05-09 00:00:00
PO_CLOTH01_20240509_DC_01_IBT_000428|2024-05-09 00:00:00|1|Delivered|2024-05-09 00:00:00
PO_CLOTH01_20240510_DC_01_IBT_000429|2024-05-10 00:00:00|1|Delivered|2024-05-10 00:00:00
PO_CLOTH01_20240510_DC_01_IBT_000430|2024-05-10 00:00:00|1|Delivered|2024-05-10 00:00:00
PO_CLOTH01_20240510_DC_01_IBT_000431|2024-05-10 00:00:00|1|Delivered|2024-05-10 00:00:00
PO_CLOTH01_20240510_DC_01_IBT_000432|2024-05-10 00:00:00|1|Delivered|2024-05-10 00:00:00
PO_CLOTH01_20240510_DC_01_IBT_000433|2024-05-10 00:00:00|1|Delivered|2024-05-10 00:00:00
PO_CLOTH01_20240511_DC_01_IBT_000434|2024-05-11 00:00:00|1|Delivered|2024-05-11 00:00:00
PO_CLOTH01_20240511_DC_01_IBT_000435|2024-05-11 00:00:00|1|Delivered|2024-05-11 00:00:00
PO_CLOTH01_20240511_DC_01_IBT_000436|2024-05-11 00:00:00|1|Delivered|2024-05-11 00:00:00
PO_CLOTH01_20240511_DC_01_IBT_000437|2024-05-11 00:00:00|1|Delivered|2024-05-11 00:00:00
PO_CLOTH01_20240511_DC_01_IBT_000438|2024-05-11 00:00:00|1|Delivered|2024-05-11 00:00:00
PO_CLOTH01_20240512_DC_01_IBT_000439|2024-05-12 00:00:00|1|Delivered|2024-05-12 00:00:00
PO_CLOTH01_20240512_DC_01_IBT_000440|2024-05-12 00:00:00|1|Delivered|2024-05-12 00:00:00
PO_CLOTH01_20240512_DC_01_IBT_000441|2024-05-12 00:00:00|1|Delivered|2024-05-12 00:00:00
PO_CLOTH01_20240512_DC_01_IBT_000442|2024-05-12 00:00:00|1|Delivered|2024-05-12 00:00:00
PO_CLOTH01_20240512_DC_01_IBT_000443|2024-05-12 00:00:00|1|Delivered|2024-05-12 00:00:00
PO_CLOTH01_20240513_DC_01_IBT_000444|2024-05-13 00:00:00|1|Delivered|2024-05-13 00:00:00
PO_CLOTH01_20240513_DC_01_IBT_000445|2024-05-13 00:00:00|1|Delivered|2024-05-13 00:00:00
PO_CLOTH01_20240513_DC_01_IBT_000446|2024-05-13 00:00:00|1|Delivered|2024-05-13 00:00:00
PO_CLOTH01_20240513_DC_01_IBT_000447|2024-05-13 00:00:00|1|Delivered|2024-05-13 00:00:00
PO_CLOTH01_20240513_DC_01_IBT_000448|2024-05-13 00:00:00|1|Delivered|2024-05-13 00:00:00
PO_CLOTH01_20240513_DC_01_000449|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000450|2024-05-13 00:00:00|0|Placed|2024-05-20 00:00:00
PO_CLOTH01_20240513_DC_01_000451|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000452|2024-05-13 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240513_DC_01_000453|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000454|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000455|2024-05-13 00:00:00|0|Placed|2024-05-22 00:00:00
PO_CLOTH01_20240513_DC_01_000456|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000457|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000458|2024-05-13 00:00:00|0|Placed|2024-05-30 00:00:00
PO_CLOTH01_20240513_DC_01_000459|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000460|2024-05-13 00:00:00|0|Placed|2024-05-20 00:00:00
PO_CLOTH01_20240513_DC_01_000461|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000462|2024-05-13 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240513_DC_01_000463|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000464|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000465|2024-05-13 00:00:00|0|Placed|2024-05-22 00:00:00
PO_CLOTH01_20240513_DC_01_000466|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000467|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000468|2024-05-13 00:00:00|0|Placed|2024-05-30 00:00:00
PO_CLOTH01_20240513_DC_01_000469|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000470|2024-05-13 00:00:00|0|Placed|2024-05-20 00:00:00
PO_CLOTH01_20240513_DC_01_000471|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000472|2024-05-13 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240513_DC_01_000473|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000474|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000475|2024-05-13 00:00:00|0|Placed|2024-05-22 00:00:00
PO_CLOTH01_20240513_DC_01_000476|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000477|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000478|2024-05-13 00:00:00|0|Placed|2024-05-30 00:00:00
PO_CLOTH01_20240513_DC_01_000479|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000480|2024-05-13 00:00:00|0|Placed|2024-05-20 00:00:00
PO_CLOTH01_20240513_DC_01_000481|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000482|2024-05-13 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240513_DC_01_000483|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000484|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240513_DC_01_000485|2024-05-13 00:00:00|0|Placed|2024-05-22 00:00:00
PO_CLOTH01_20240513_DC_01_000486|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000487|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000488|2024-05-13 00:00:00|0|Placed|2024-05-30 00:00:00
PO_CLOTH01_20240513_DC_01_000489|2024-05-13 00:00:00|0|Placed|2024-05-21 00:00:00
PO_CLOTH01_20240513_DC_01_000490|2024-05-13 00:00:00|0|Placed|2024-05-31 00:00:00
PO_CLOTH01_20240513_DC_01_000491|2024-05-13 00:00:00|0|Placed|2024-05-24 00:00:00
PO_CLOTH01_20240513_DC_01_000492|2024-05-13 00:00:00|0|Placed|2024-05-23 00:00:00
PO_CLOTH01_20240514_DC_01_IBT_000493|2024-05-14 00:00:00|1|Delivered|2024-05-14 00:00:00
PO_CLOTH01_20240514_DC_01_IBT_000494|2024-05-14 00:00:00|1|Delivered|2024-05-14 00:00:00
PO_CLOTH01_20240514_DC_01_IBT_000495|2024-05-14 00:00:00|1|Delivered|2024-05-14 00:00:00
