GRVNumber|PurchaseOrderNumber|SiteCode|ItemCode|ReceivedQuantity|ActualReceiptDate|IBTSourceSite|SupplierCode|PurchaseOrderLineNumber|TotalCost|ReceiptCurrencyCode
GRV_CLOTH01_000167|PO_CLOTH01_20240422_DC_01_000229|DC_01|ITM_TOP_0018|90|2024-05-10 00:00:00||SUP_009|1|1382.4|USD
GRV_CLOTH01_000168|PO_CLOTH01_20240422_DC_01_000234|DC_01|ITM_BOT_0023|188|2024-05-10 00:00:00||SUP_004|1|2765.48|USD
GRV_CLOTH01_000169|PO_CLOTH01_20240422_DC_01_000250|DC_01|ITM_OUT_0043|17|2024-05-10 00:00:00||SUP_004|1|1079.84|USD
GRV_CLOTH01_000170|PO_CLOTH01_20240422_DC_01_000252|DC_01|ITM_ACC_0048|8|2024-05-10 00:00:00||SUP_009|1|65.36|USD
GRV_CLOTH01_000171|PO_CLOTH01_20240429_DC_01_000291|DC_01|ITM_BAS_0004|259|2024-05-10 00:00:00||SUP_005|1|1572.13|USD
GRV_CLOTH01_000172|PO_CLOTH01_20240429_DC_01_000311|DC_01|ITM_BOT_0024|95|2024-05-10 00:00:00||SUP_005|1|3394.35|USD
GRV_CLOTH01_000173|PO_CLOTH01_20240429_DC_01_000321|DC_01|ITM_FOO_0034|92|2024-05-10 00:00:00||SUP_005|1|5208.12|USD
GRV_CLOTH01_000174|PO_CLOTH01_20240429_DC_01_000330|DC_01|ITM_OUT_0044|14|2024-05-10 00:00:00||SUP_005|1|1385.02|USD
GRV_CLOTH01_000175|PO_CLOTH01_20240422_DC_01_000246|DC_01|ITM_FOO_0037|2|2024-05-10 00:00:00||SUP_008|1|37.84|USD
GRV_CLOTH01_000176|PO_CLOTH01_20240422_DC_01_000237|DC_01|ITM_BOT_0026|3|2024-05-10 00:00:00||SUP_007|1|103.8|USD
GRV_CLOTH01_000177|PO_CLOTH01_20240415_DC_01_000138|DC_01|ITM_BAS_0003|432|2024-05-10 00:00:00||SUP_004|1|1637.28|USD
GRV_CLOTH01_000178|PO_CLOTH01_20240422_DC_01_000236|DC_01|ITM_BOT_0025|70|2024-05-12 00:00:00||SUP_006|1|2023.0|USD
GRV_CLOTH01_000179|PO_CLOTH01_20240506_DC_01_000370|DC_01|ITM_BAS_0002|261|2024-05-13 00:00:00||SUP_003|1|2419.47|USD
GRV_CLOTH01_000180|PO_CLOTH01_20240506_DC_01_000380|DC_01|ITM_TOP_0012|183|2024-05-13 00:00:00||SUP_003|1|2311.29|USD
GRV_CLOTH01_000181|PO_CLOTH01_20240506_DC_01_000390|DC_01|ITM_TOP_0022|140|2024-05-13 00:00:00||SUP_003|1|1359.4|USD
GRV_CLOTH01_000182|PO_CLOTH01_20240506_DC_01_000400|DC_01|ITM_BOT_0032|167|2024-05-13 00:00:00||SUP_003|1|5881.74|USD
GRV_CLOTH01_000183|PO_CLOTH01_20240429_DC_01_000296|DC_01|ITM_BAS_0009|452|2024-05-13 00:00:00||SUP_010|1|2056.6|USD
GRV_CLOTH01_000184|PO_CLOTH01_20240506_DC_01_000369|DC_01|ITM_BAS_0001|388|2024-05-14 00:00:00||SUP_002|1|3026.4|USD
GRV_CLOTH01_000185|PO_CLOTH01_20240506_DC_01_000377|DC_01|ITM_BAS_0009|358|2024-05-14 00:00:00||SUP_010|1|1628.9|USD
GRV_CLOTH01_000186|PO_CLOTH01_20240506_DC_01_000379|DC_01|ITM_TOP_0011|34|2024-05-14 00:00:00||SUP_002|1|681.02|USD
GRV_CLOTH01_000187|PO_CLOTH01_20240506_DC_01_000389|DC_01|ITM_TOP_0021|80|2024-05-14 00:00:00||SUP_002|1|1222.4|USD
GRV_CLOTH01_000188|PO_CLOTH01_20240506_DC_01_000397|DC_01|ITM_BOT_0029|156|2024-05-14 00:00:00||SUP_010|1|6123.0|USD
GRV_CLOTH01_000189|PO_CLOTH01_20240506_DC_01_000399|DC_01|ITM_BOT_0031|200|2024-05-14 00:00:00||SUP_002|1|5492.0|USD
GRV_CLOTH01_000190|PO_CLOTH01_20240506_DC_01_000407|DC_01|ITM_FOO_0039|12|2024-05-14 00:00:00||SUP_010|1|362.04|USD
GRV_CLOTH01_000191|PO_CLOTH01_20240506_DC_01_000409|DC_01|ITM_OUT_0041|12|2024-05-14 00:00:00||SUP_002|1|708.48|USD
GRV_CLOTH01_000192|PO_CLOTH01_20240415_DC_01_000147|DC_01|ITM_TOP_0013|158|2024-05-14 00:00:00||SUP_004|1|3324.32|USD
GRV_CLOTH01_000193|PO_CLOTH01_20240429_DC_01_000301|DC_01|ITM_TOP_0014|106|2024-05-14 00:00:00||SUP_005|1|2762.36|USD
GRV_CLOTH01_000194|PO_CLOTH01_20240506_DC_01_000375|DC_01|ITM_BAS_0007|176|2024-05-15 00:00:00||SUP_008|1|1168.64|USD
GRV_CLOTH01_000195|PO_CLOTH01_20240506_DC_01_000385|DC_01|ITM_TOP_0017|101|2024-05-15 00:00:00||SUP_008|1|2375.52|USD
GRV_CLOTH01_000196|PO_CLOTH01_20240506_DC_01_000395|DC_01|ITM_BOT_0027|198|2024-05-15 00:00:00||SUP_008|1|6421.14|USD
GRV_CLOTH01_000197|PO_CLOTH01_20240506_DC_01_000405|DC_01|ITM_FOO_0037|12|2024-05-15 00:00:00||SUP_008|1|227.04|USD
GRV_CLOTH01_000198|PO_CLOTH01_20240422_DC_01_000221|DC_01|ITM_BAS_0010|280|2024-05-15 00:00:00||SUP_001|1|2133.6|USD
GRV_CLOTH01_000199|PO_CLOTH01_20240429_DC_01_000297|DC_01|ITM_BAS_0010|198|2024-05-16 00:00:00||SUP_001|1|1508.76|USD
GRV_CLOTH01_000200|PO_CLOTH01_20240429_DC_01_000307|DC_01|ITM_TOP_0020|215|2024-05-16 00:00:00||SUP_001|1|6325.3|USD
GRV_CLOTH01_000201|PO_CLOTH01_20240429_DC_01_000317|DC_01|ITM_BOT_0030|190|2024-05-16 00:00:00||SUP_001|1|4294.0|USD
GRV_CLOTH01_000202|PO_CLOTH01_20240429_DC_01_000327|DC_01|ITM_FOO_0040|80|2024-05-16 00:00:00||SUP_001|1|1639.2|USD
GRV_CLOTH01_000203|PO_CLOTH01_20240429_DC_01_000333|DC_01|ITM_FOR_0050|50|2024-05-16 00:00:00||SUP_001|1|6330.0|USD
GRV_CLOTH01_000204|PO_CLOTH01_20240506_DC_01_000373|DC_01|ITM_BAS_0005|344|2024-05-16 00:00:00||SUP_006|1|1169.6|USD
GRV_CLOTH01_000205|PO_CLOTH01_20240506_DC_01_000374|DC_01|ITM_BAS_0006|440|2024-05-16 00:00:00||SUP_007|1|2063.6|USD
GRV_CLOTH01_000206|PO_CLOTH01_20240506_DC_01_000384|DC_01|ITM_TOP_0016|145|2024-05-16 00:00:00||SUP_007|1|3765.65|USD
GRV_CLOTH01_000207|PO_CLOTH01_20240506_DC_01_000393|DC_01|ITM_BOT_0025|254|2024-05-16 00:00:00||SUP_006|1|7340.6|USD
GRV_CLOTH01_000208|PO_CLOTH01_20240506_DC_01_000394|DC_01|ITM_BOT_0026|90|2024-05-16 00:00:00||SUP_007|1|3114.0|USD
GRV_CLOTH01_000209|PO_CLOTH01_20240506_DC_01_000403|DC_01|ITM_FOO_0035|122|2024-05-16 00:00:00||SUP_006|1|5303.34|USD
GRV_CLOTH01_000210|PO_CLOTH01_20240506_DC_01_000404|DC_01|ITM_FOO_0036|27|2024-05-16 00:00:00||SUP_007|1|1332.45|USD
GRV_CLOTH01_000211|PO_CLOTH01_20240506_DC_01_000412|DC_01|ITM_OUT_0045|22|2024-05-16 00:00:00||SUP_006|1|1586.64|USD
GRV_CLOTH01_000212|PO_CLOTH01_20240429_DC_01_000312|DC_01|ITM_BOT_0025|151|2024-05-16 00:00:00||SUP_006|1|4363.9|USD
GRV_CLOTH01_000213|PO_CLOTH01_20240422_DC_01_000219|DC_01|ITM_BAS_0008|173|2024-05-16 00:00:00||SUP_009|1|584.74|USD
GRV_CLOTH01_000214|PO_CLOTH01_20240422_DC_01_000239|DC_01|ITM_BOT_0028|151|2024-05-16 00:00:00||SUP_009|1|4080.02|USD
GRV_CLOTH01_000215|PO_CLOTH01_20240429_DC_01_000290|DC_01|ITM_BAS_0003|317|2024-05-17 00:00:00||SUP_004|1|1201.43|USD
GRV_CLOTH01_000216|PO_CLOTH01_20240429_DC_01_000295|DC_01|ITM_BAS_0008|635|2024-05-17 00:00:00||SUP_009|1|2146.3|USD
GRV_CLOTH01_000217|PO_CLOTH01_20240429_DC_01_000300|DC_01|ITM_TOP_0013|194|2024-05-17 00:00:00||SUP_004|1|4081.76|USD
GRV_CLOTH01_000218|PO_CLOTH01_20240429_DC_01_000305|DC_01|ITM_TOP_0018|192|2024-05-17 00:00:00||SUP_009|1|2949.12|USD
GRV_CLOTH01_000219|PO_CLOTH01_20240429_DC_01_000310|DC_01|ITM_BOT_0023|345|2024-05-17 00:00:00||SUP_004|1|5074.95|USD
GRV_CLOTH01_000220|PO_CLOTH01_20240429_DC_01_000315|DC_01|ITM_BOT_0028|137|2024-05-17 00:00:00||SUP_009|1|3701.74|USD
GRV_CLOTH01_000221|PO_CLOTH01_20240429_DC_01_000320|DC_01|ITM_FOO_0033|76|2024-05-17 00:00:00||SUP_004|1|3448.88|USD
GRV_CLOTH01_000222|PO_CLOTH01_20240429_DC_01_000325|DC_01|ITM_FOO_0038|30|2024-05-17 00:00:00||SUP_009|1|819.9|USD
GRV_CLOTH01_000223|PO_CLOTH01_20240429_DC_01_000332|DC_01|ITM_ACC_0048|3|2024-05-17 00:00:00||SUP_009|1|24.51|USD
GRV_CLOTH01_000224|PO_CLOTH01_20240506_DC_01_000372|DC_01|ITM_BAS_0004|190|2024-05-17 00:00:00||SUP_005|1|1153.3|USD
GRV_CLOTH01_000225|PO_CLOTH01_20240506_DC_01_000382|DC_01|ITM_TOP_0014|58|2024-05-17 00:00:00||SUP_005|1|1511.48|USD
GRV_CLOTH01_000226|PO_CLOTH01_20240506_DC_01_000392|DC_01|ITM_BOT_0024|81|2024-05-17 00:00:00||SUP_005|1|2894.13|USD
GRV_CLOTH01_000227|PO_CLOTH01_20240506_DC_01_000402|DC_01|ITM_FOO_0034|54|2024-05-17 00:00:00||SUP_005|1|3056.94|USD
GRV_CLOTH01_000228|PO_CLOTH01_20240506_DC_01_000411|DC_01|ITM_OUT_0044|6|2024-05-17 00:00:00||SUP_005|1|593.58|USD
GRV_CLOTH01_000229|PO_CLOTH01_20240422_DC_01_000214|DC_01|ITM_BAS_0003|68|2024-05-17 00:00:00||SUP_004|1|257.72|USD
GRV_CLOTH01_000230|PO_CLOTH01_20240422_DC_01_000229|DC_01|ITM_TOP_0018|40|2024-05-18 00:00:00||SUP_009|1|614.4|USD
GRV_CLOTH01_000231|PO_CLOTH01_20240506_DC_01_000370|DC_01|ITM_BAS_0002|110|2024-05-18 00:00:00||SUP_003|1|1019.7|USD
GRV_CLOTH01_000232|PO_CLOTH01_20240422_DC_01_000237|DC_01|ITM_BOT_0026|1|2024-05-19 00:00:00||SUP_007|1|34.6|USD
GRV_CLOTH01_000233|PO_CLOTH01_20240513_DC_01_000450|DC_01|ITM_BAS_0002|406|2024-05-20 00:00:00||SUP_003|1|3763.62|USD
GRV_CLOTH01_000234|PO_CLOTH01_20240513_DC_01_000460|DC_01|ITM_TOP_0012|166|2024-05-20 00:00:00||SUP_003|1|2096.58|USD
GRV_CLOTH01_000235|PO_CLOTH01_20240513_DC_01_000470|DC_01|ITM_TOP_0022|232|2024-05-20 00:00:00||SUP_003|1|2252.72|USD
GRV_CLOTH01_000236|PO_CLOTH01_20240429_DC_01_000290|DC_01|ITM_BAS_0003|186|2024-05-20 00:00:00||SUP_004|1|704.94|USD
GRV_CLOTH01_000237|PO_CLOTH01_20240506_DC_01_000383|DC_01|ITM_TOP_0015|103|2024-05-20 00:00:00||SUP_006|1|798.25|USD
GRV_CLOTH01_000238|PO_CLOTH01_20240513_DC_01_000449|DC_01|ITM_BAS_0001|369|2024-05-21 00:00:00||SUP_002|1|2878.2|USD
GRV_CLOTH01_000239|PO_CLOTH01_20240513_DC_01_000459|DC_01|ITM_TOP_0011|78|2024-05-21 00:00:00||SUP_002|1|1562.34|USD
GRV_CLOTH01_000240|PO_CLOTH01_20240513_DC_01_000467|DC_01|ITM_TOP_0019|95|2024-05-21 00:00:00||SUP_010|1|1059.25|USD
GRV_CLOTH01_000241|PO_CLOTH01_20240513_DC_01_000469|DC_01|ITM_TOP_0021|85|2024-05-21 00:00:00||SUP_002|1|1298.8|USD
GRV_CLOTH01_000242|PO_CLOTH01_20240513_DC_01_000477|DC_01|ITM_BOT_0029|186|2024-05-21 00:00:00||SUP_010|1|7300.5|USD
GRV_CLOTH01_000243|PO_CLOTH01_20240513_DC_01_000479|DC_01|ITM_BOT_0031|229|2024-05-21 00:00:00||SUP_002|1|6288.34|USD
GRV_CLOTH01_000244|PO_CLOTH01_20240513_DC_01_000487|DC_01|ITM_FOO_0039|42|2024-05-21 00:00:00||SUP_010|1|1267.14|USD
GRV_CLOTH01_000245|PO_CLOTH01_20240513_DC_01_000489|DC_01|ITM_OUT_0041|23|2024-05-21 00:00:00||SUP_002|1|1357.92|USD
GRV_CLOTH01_000246|PO_CLOTH01_20240506_DC_01_000404|DC_01|ITM_FOO_0036|5|2024-05-21 00:00:00||SUP_007|1|246.75|USD
GRV_CLOTH01_000247|PO_CLOTH01_20240513_DC_01_000455|DC_01|ITM_BAS_0007|327|2024-05-22 00:00:00||SUP_008|1|2171.28|USD
GRV_CLOTH01_000248|PO_CLOTH01_20240513_DC_01_000485|DC_01|ITM_FOO_0037|18|2024-05-22 00:00:00||SUP_008|1|340.56|USD
GRV_CLOTH01_000249|PO_CLOTH01_20240429_DC_01_000329|DC_01|ITM_OUT_0043|18|2024-05-22 00:00:00||SUP_004|1|1143.36|USD
GRV_CLOTH01_000250|PO_CLOTH01_20240513_DC_01_000480|DC_01|ITM_BOT_0032|309|2024-05-22 00:00:00||SUP_003|1|10882.98|USD
GRV_CLOTH01_000251|PO_CLOTH01_20240506_DC_01_000388|DC_01|ITM_TOP_0020|218|2024-05-23 00:00:00||SUP_001|1|6413.56|USD
GRV_CLOTH01_000252|PO_CLOTH01_20240506_DC_01_000398|DC_01|ITM_BOT_0030|191|2024-05-23 00:00:00||SUP_001|1|4316.6|USD
GRV_CLOTH01_000253|PO_CLOTH01_20240506_DC_01_000408|DC_01|ITM_FOO_0040|55|2024-05-23 00:00:00||SUP_001|1|1126.95|USD
GRV_CLOTH01_000254|PO_CLOTH01_20240513_DC_01_000453|DC_01|ITM_BAS_0005|450|2024-05-23 00:00:00||SUP_006|1|1530.0|USD
GRV_CLOTH01_000255|PO_CLOTH01_20240513_DC_01_000463|DC_01|ITM_TOP_0015|127|2024-05-23 00:00:00||SUP_006|1|984.25|USD
GRV_CLOTH01_000256|PO_CLOTH01_20240513_DC_01_000464|DC_01|ITM_TOP_0016|130|2024-05-23 00:00:00||SUP_007|1|3376.1|USD
GRV_CLOTH01_000257|PO_CLOTH01_20240513_DC_01_000473|DC_01|ITM_BOT_0025|325|2024-05-23 00:00:00||SUP_006|1|9392.5|USD
GRV_CLOTH01_000258|PO_CLOTH01_20240513_DC_01_000474|DC_01|ITM_BOT_0026|41|2024-05-23 00:00:00||SUP_007|1|1418.6|USD
GRV_CLOTH01_000259|PO_CLOTH01_20240513_DC_01_000483|DC_01|ITM_FOO_0035|109|2024-05-23 00:00:00||SUP_006|1|4738.23|USD
GRV_CLOTH01_000260|PO_CLOTH01_20240513_DC_01_000484|DC_01|ITM_FOO_0036|49|2024-05-23 00:00:00||SUP_007|1|2418.15|USD
GRV_CLOTH01_000261|PO_CLOTH01_20240513_DC_01_000492|DC_01|ITM_OUT_0045|10|2024-05-23 00:00:00||SUP_006|1|721.2|USD
GRV_CLOTH01_000262|PO_CLOTH01_20240506_DC_01_000379|DC_01|ITM_TOP_0011|19|2024-05-23 00:00:00||SUP_002|1|380.57|USD
GRV_CLOTH01_000263|PO_CLOTH01_20240506_DC_01_000375|DC_01|ITM_BAS_0007|97|2024-05-23 00:00:00||SUP_008|1|644.08|USD
GRV_CLOTH01_000264|PO_CLOTH01_20240429_DC_01_000320|DC_01|ITM_FOO_0033|23|2024-05-23 00:00:00||SUP_004|1|1043.74|USD
GRV_CLOTH01_000265|PO_CLOTH01_20240513_DC_01_000465|DC_01|ITM_TOP_0017|83|2024-05-23 00:00:00||SUP_008|1|1952.16|USD
GRV_CLOTH01_000266|PO_CLOTH01_20240506_DC_01_000371|DC_01|ITM_BAS_0003|440|2024-05-24 00:00:00||SUP_004|1|1667.6|USD
GRV_CLOTH01_000267|PO_CLOTH01_20240506_DC_01_000376|DC_01|ITM_BAS_0008|593|2024-05-24 00:00:00||SUP_009|1|2004.34|USD
GRV_CLOTH01_000268|PO_CLOTH01_20240506_DC_01_000381|DC_01|ITM_TOP_0013|133|2024-05-24 00:00:00||SUP_004|1|2798.32|USD
GRV_CLOTH01_000269|PO_CLOTH01_20240506_DC_01_000386|DC_01|ITM_TOP_0018|296|2024-05-24 00:00:00||SUP_009|1|4546.56|USD
GRV_CLOTH01_000270|PO_CLOTH01_20240506_DC_01_000391|DC_01|ITM_BOT_0023|218|2024-05-24 00:00:00||SUP_004|1|3206.78|USD
GRV_CLOTH01_000271|PO_CLOTH01_20240506_DC_01_000401|DC_01|ITM_FOO_0033|41|2024-05-24 00:00:00||SUP_004|1|1860.58|USD
GRV_CLOTH01_000272|PO_CLOTH01_20240506_DC_01_000406|DC_01|ITM_FOO_0038|7|2024-05-24 00:00:00||SUP_009|1|191.31|USD
GRV_CLOTH01_000273|PO_CLOTH01_20240506_DC_01_000410|DC_01|ITM_OUT_0043|24|2024-05-24 00:00:00||SUP_004|1|1524.48|USD
GRV_CLOTH01_000274|PO_CLOTH01_20240506_DC_01_000413|DC_01|ITM_ACC_0048|19|2024-05-24 00:00:00||SUP_009|1|155.23|USD
GRV_CLOTH01_000275|PO_CLOTH01_20240513_DC_01_000452|DC_01|ITM_BAS_0004|243|2024-05-24 00:00:00||SUP_005|1|1475.01|USD
GRV_CLOTH01_000276|PO_CLOTH01_20240513_DC_01_000462|DC_01|ITM_TOP_0014|95|2024-05-24 00:00:00||SUP_005|1|2475.7|USD
GRV_CLOTH01_000277|PO_CLOTH01_20240513_DC_01_000472|DC_01|ITM_BOT_0024|118|2024-05-24 00:00:00||SUP_005|1|4216.14|USD
GRV_CLOTH01_000278|PO_CLOTH01_20240513_DC_01_000482|DC_01|ITM_FOO_0034|7|2024-05-24 00:00:00||SUP_005|1|396.27|USD
GRV_CLOTH01_000279|PO_CLOTH01_20240513_DC_01_000491|DC_01|ITM_OUT_0044|25|2024-05-24 00:00:00||SUP_005|1|2473.25|USD
GRV_CLOTH01_000280|PO_CLOTH01_20240422_DC_01_000214|DC_01|ITM_BAS_0003|11|2024-05-24 00:00:00||SUP_004|1|41.69|USD
GRV_CLOTH01_000281|PO_CLOTH01_20240506_DC_01_000378|DC_01|ITM_BAS_0010|194|2024-05-24 00:00:00||SUP_001|1|1478.28|USD
GRV_CLOTH01_000282|PO_CLOTH01_20240506_DC_01_000395|DC_01|ITM_BOT_0027|106|2024-05-25 00:00:00||SUP_008|1|3437.58|USD
GRV_CLOTH01_000283|PO_CLOTH01_20240429_DC_01_000312|DC_01|ITM_BOT_0025|93|2024-05-26 00:00:00||SUP_006|1|2687.7|USD
GRV_CLOTH01_000284|PO_CLOTH01_20240506_DC_01_000387|DC_01|ITM_TOP_0019|122|2024-05-26 00:00:00||SUP_010|1|1360.3|USD
GRV_CLOTH01_000285|PO_CLOTH01_20240520_DC_01_000529|DC_01|ITM_BAS_0002|428|2024-05-27 00:00:00||SUP_003|1|3967.56|USD
GRV_CLOTH01_000286|PO_CLOTH01_20240520_DC_01_000549|DC_01|ITM_TOP_0022|143|2024-05-27 00:00:00||SUP_003|1|1388.53|USD
GRV_CLOTH01_000287|PO_CLOTH01_20240520_DC_01_000559|DC_01|ITM_BOT_0032|372|2024-05-27 00:00:00||SUP_003|1|13101.84|USD
GRV_CLOTH01_000288|PO_CLOTH01_20240513_DC_01_000483|DC_01|ITM_FOO_0035|34|2024-05-27 00:00:00||SUP_006|1|1477.98|USD
GRV_CLOTH01_000289|PO_CLOTH01_20240520_DC_01_000528|DC_01|ITM_BAS_0001|275|2024-05-28 00:00:00||SUP_002|1|2145.0|USD
GRV_CLOTH01_000290|PO_CLOTH01_20240520_DC_01_000536|DC_01|ITM_BAS_0009|409|2024-05-28 00:00:00||SUP_010|1|1860.95|USD
GRV_CLOTH01_000291|PO_CLOTH01_20240520_DC_01_000538|DC_01|ITM_TOP_0011|33|2024-05-28 00:00:00||SUP_002|1|660.99|USD
GRV_CLOTH01_000292|PO_CLOTH01_20240520_DC_01_000546|DC_01|ITM_TOP_0019|65|2024-05-28 00:00:00||SUP_010|1|724.75|USD
GRV_CLOTH01_000293|PO_CLOTH01_20240520_DC_01_000548|DC_01|ITM_TOP_0021|82|2024-05-28 00:00:00||SUP_002|1|1252.96|USD
GRV_CLOTH01_000294|PO_CLOTH01_20240520_DC_01_000556|DC_01|ITM_BOT_0029|254|2024-05-28 00:00:00||SUP_010|1|9969.5|USD
GRV_CLOTH01_000295|PO_CLOTH01_20240520_DC_01_000558|DC_01|ITM_BOT_0031|328|2024-05-28 00:00:00||SUP_002|1|9006.88|USD
GRV_CLOTH01_000296|PO_CLOTH01_20240520_DC_01_000566|DC_01|ITM_FOO_0039|10|2024-05-28 00:00:00||SUP_010|1|301.7|USD
GRV_CLOTH01_000297|PO_CLOTH01_20240520_DC_01_000568|DC_01|ITM_OUT_0041|13|2024-05-28 00:00:00||SUP_002|1|767.52|USD
GRV_CLOTH01_000298|PO_CLOTH01_20240513_DC_01_000475|DC_01|ITM_BOT_0027|239|2024-05-28 00:00:00||SUP_008|1|7750.77|USD
GRV_CLOTH01_000299|PO_CLOTH01_20240422_DC_01_000214|DC_01|ITM_BAS_0003|3|2024-05-28 00:00:00||SUP_004|1|11.37|USD
GRV_CLOTH01_000300|PO_CLOTH01_20240520_DC_01_000544|DC_01|ITM_TOP_0017|93|2024-05-29 00:00:00||SUP_008|1|2187.36|USD
GRV_CLOTH01_000301|PO_CLOTH01_20240520_DC_01_000554|DC_01|ITM_BOT_0027|478|2024-05-29 00:00:00||SUP_008|1|15501.54|USD
GRV_CLOTH01_000302|PO_CLOTH01_20240520_DC_01_000564|DC_01|ITM_FOO_0037|25|2024-05-29 00:00:00||SUP_008|1|473.0|USD
GRV_CLOTH01_000303|PO_CLOTH01_20240513_DC_01_000464|DC_01|ITM_TOP_0016|62|2024-05-29 00:00:00||SUP_007|1|1610.14|USD
GRV_CLOTH01_000304|PO_CLOTH01_20240513_DC_01_000454|DC_01|ITM_BAS_0006|438|2024-05-29 00:00:00||SUP_007|1|2054.22|USD
GRV_CLOTH01_000305|PO_CLOTH01_20240513_DC_01_000458|DC_01|ITM_BAS_0010|172|2024-05-30 00:00:00||SUP_001|1|1310.64|USD
GRV_CLOTH01_000306|PO_CLOTH01_20240513_DC_01_000468|DC_01|ITM_TOP_0020|169|2024-05-30 00:00:00||SUP_001|1|4971.98|USD
GRV_CLOTH01_000307|PO_CLOTH01_20240513_DC_01_000478|DC_01|ITM_BOT_0030|284|2024-05-30 00:00:00||SUP_001|1|6418.4|USD
GRV_CLOTH01_000308|PO_CLOTH01_20240513_DC_01_000488|DC_01|ITM_FOO_0040|51|2024-05-30 00:00:00||SUP_001|1|1044.99|USD
GRV_CLOTH01_000309|PO_CLOTH01_20240520_DC_01_000532|DC_01|ITM_BAS_0005|496|2024-05-30 00:00:00||SUP_006|1|1686.4|USD
GRV_CLOTH01_000310|PO_CLOTH01_20240520_DC_01_000533|DC_01|ITM_BAS_0006|350|2024-05-30 00:00:00||SUP_007|1|1641.5|USD
GRV_CLOTH01_000311|PO_CLOTH01_20240520_DC_01_000542|DC_01|ITM_TOP_0015|81|2024-05-30 00:00:00||SUP_006|1|627.75|USD
GRV_CLOTH01_000312|PO_CLOTH01_20240520_DC_01_000543|DC_01|ITM_TOP_0016|198|2024-05-30 00:00:00||SUP_007|1|5142.06|USD
GRV_CLOTH01_000313|PO_CLOTH01_20240520_DC_01_000552|DC_01|ITM_BOT_0025|458|2024-05-30 00:00:00||SUP_006|1|13236.2|USD
GRV_CLOTH01_000314|PO_CLOTH01_20240520_DC_01_000571|DC_01|ITM_OUT_0045|9|2024-05-30 00:00:00||SUP_006|1|649.08|USD
GRV_CLOTH01_000315|PO_CLOTH01_20240520_DC_01_000572|DC_01|ITM_ACC_0046|1|2024-05-30 00:00:00||SUP_007|1|9.98|USD
GRV_CLOTH01_000316|PO_CLOTH01_20240506_DC_01_000391|DC_01|ITM_BOT_0023|28|2024-05-30 00:00:00||SUP_004|1|411.88|USD
GRV_CLOTH01_000317|PO_CLOTH01_20240506_DC_01_000396|DC_01|ITM_BOT_0028|197|2024-05-30 00:00:00||SUP_009|1|5322.94|USD
GRV_CLOTH01_000318|PO_CLOTH01_20240513_DC_01_000451|DC_01|ITM_BAS_0003|522|2024-05-31 00:00:00||SUP_004|1|1978.38|USD
GRV_CLOTH01_000319|PO_CLOTH01_20240513_DC_01_000456|DC_01|ITM_BAS_0008|528|2024-05-31 00:00:00||SUP_009|1|1784.64|USD
GRV_CLOTH01_000320|PO_CLOTH01_20240513_DC_01_000461|DC_01|ITM_TOP_0013|25|2024-05-31 00:00:00||SUP_004|1|526.0|USD
GRV_CLOTH01_000321|PO_CLOTH01_20240513_DC_01_000471|DC_01|ITM_BOT_0023|260|2024-05-31 00:00:00||SUP_004|1|3824.6|USD
GRV_CLOTH01_000322|PO_CLOTH01_20240513_DC_01_000476|DC_01|ITM_BOT_0028|69|2024-05-31 00:00:00||SUP_009|1|1864.38|USD
GRV_CLOTH01_000323|PO_CLOTH01_20240513_DC_01_000486|DC_01|ITM_FOO_0038|37|2024-05-31 00:00:00||SUP_009|1|1011.21|USD
GRV_CLOTH01_000324|PO_CLOTH01_20240513_DC_01_000490|DC_01|ITM_OUT_0043|22|2024-05-31 00:00:00||SUP_004|1|1397.44|USD
GRV_CLOTH01_000325|PO_CLOTH01_20240520_DC_01_000531|DC_01|ITM_BAS_0004|199|2024-05-31 00:00:00||SUP_005|1|1207.93|USD
GRV_CLOTH01_000326|PO_CLOTH01_20240520_DC_01_000541|DC_01|ITM_TOP_0014|98|2024-05-31 00:00:00||SUP_005|1|2553.88|USD
GRV_CLOTH01_000327|PO_CLOTH01_20240520_DC_01_000551|DC_01|ITM_BOT_0024|178|2024-05-31 00:00:00||SUP_005|1|6359.94|USD
GRV_CLOTH01_000328|PO_CLOTH01_20240520_DC_01_000561|DC_01|ITM_FOO_0034|17|2024-05-31 00:00:00||SUP_005|1|962.37|USD
GRV_CLOTH01_000329|PO_CLOTH01_20240520_DC_01_000570|DC_01|ITM_OUT_0044|40|2024-05-31 00:00:00||SUP_005|1|3957.2|USD
GRV_CLOTH01_000330|PO_CLOTH01_20240513_DC_01_000457|DC_01|ITM_BAS_0009|342|2024-05-31 00:00:00||SUP_010|1|1556.1|USD
GRV_CLOTH01_000331|PO_CLOTH01_20240520_DC_01_000539|DC_01|ITM_TOP_0012|120|2024-05-31 00:00:00||SUP_003|1|1515.6|USD
GRV_CLOTH01_000332|PO_CLOTH01_20240520_DC_01_000534|DC_01|ITM_BAS_0007|328|2024-05-31 00:00:00||SUP_008|1|2177.92|USD
GRV_CLOTH01_000333|PO_CLOTH01_20240520_DC_01_000553|DC_01|ITM_BOT_0026|177|2024-05-31 00:00:00||SUP_007|1|6124.2|USD
