CustomerOrderNumber|CustomerOrderDate|IBTFlag|OrderStatusIndicator
CO_CLOTH01_20250623_STORE_003_1328|2025-06-23 00:00:00|0|Placed
CO_CLOTH01_20250623_STORE_004_1329|2025-06-23 00:00:00|0|Placed
CO_CLOTH01_20250623_STORE_005_1330|2025-06-23 00:00:00|0|Placed
CO_CLOTH01_20250624_STORE_001_1331|2025-06-24 00:00:00|0|Placed
CO_CLOTH01_20250624_STORE_002_1332|2025-06-24 00:00:00|0|Placed
CO_CLOTH01_20250624_STORE_003_1333|2025-06-24 00:00:00|0|Placed
CO_CLOTH01_20250624_STORE_004_1334|2025-06-24 00:00:00|0|Placed
CO_CLOTH01_20250624_STORE_005_1335|2025-06-24 00:00:00|0|Placed
CO_CLOTH01_20250625_STORE_001_1336|2025-06-25 00:00:00|0|Placed
CO_CLOTH01_20250625_STORE_002_1337|2025-06-25 00:00:00|0|Placed
CO_CLOTH01_20250625_STORE_003_1338|2025-06-25 00:00:00|0|Placed
CO_CLOTH01_20250625_STORE_004_1339|2025-06-25 00:00:00|0|Placed
CO_CLOTH01_20250625_STORE_005_1340|2025-06-25 00:00:00|0|Placed
CO_CLOTH01_20250626_STORE_001_1341|2025-06-26 00:00:00|0|Placed
CO_CLOTH01_20250626_STORE_002_1342|2025-06-26 00:00:00|0|Placed
CO_CLOTH01_20250626_STORE_003_1343|2025-06-26 00:00:00|0|Placed
CO_CLOTH01_20250626_STORE_004_1344|2025-06-26 00:00:00|0|Placed
CO_CLOTH01_20250626_STORE_005_1345|2025-06-26 00:00:00|0|Placed
CO_CLOTH01_20250627_STORE_001_1346|2025-06-27 00:00:00|0|Placed
CO_CLOTH01_20250627_STORE_002_1347|2025-06-27 00:00:00|0|Placed
CO_CLOTH01_20250627_STORE_003_1348|2025-06-27 00:00:00|0|Placed
CO_CLOTH01_20250627_STORE_004_1349|2025-06-27 00:00:00|0|Placed
CO_CLOTH01_20250627_STORE_005_1350|2025-06-27 00:00:00|0|Placed
CO_CLOTH01_20250628_STORE_001_1351|2025-06-28 00:00:00|0|Placed
CO_CLOTH01_20250628_STORE_002_1352|2025-06-28 00:00:00|0|Placed
CO_CLOTH01_20250628_STORE_003_1353|2025-06-28 00:00:00|0|Placed
CO_CLOTH01_20250628_STORE_004_1354|2025-06-28 00:00:00|0|Placed
CO_CLOTH01_20250628_STORE_005_1355|2025-06-28 00:00:00|0|Placed
CO_CLOTH01_20250629_STORE_001_1356|2025-06-29 00:00:00|0|Placed
CO_CLOTH01_20250629_STORE_002_1357|2025-06-29 00:00:00|0|Placed
CO_CLOTH01_20250629_STORE_003_1358|2025-06-29 00:00:00|0|Placed
CO_CLOTH01_20250629_STORE_004_1359|2025-06-29 00:00:00|0|Placed
CO_CLOTH01_20250629_STORE_005_1360|2025-06-29 00:00:00|0|Placed
CO_CLOTH01_20250630_STORE_001_1361|2025-06-30 00:00:00|0|Placed
CO_CLOTH01_20250630_STORE_002_1362|2025-06-30 00:00:00|0|Placed
CO_CLOTH01_20250630_STORE_003_1363|2025-06-30 00:00:00|0|Placed
CO_CLOTH01_20250630_STORE_004_1364|2025-06-30 00:00:00|0|Placed
CO_CLOTH01_20250630_STORE_005_1365|2025-06-30 00:00:00|0|Placed
CO_CLOTH01_20250701_STORE_001_1366|2025-07-01 00:00:00|0|Placed
CO_CLOTH01_20250701_STORE_002_1367|2025-07-01 00:00:00|0|Placed
CO_CLOTH01_20250701_STORE_003_1368|2025-07-01 00:00:00|0|Placed
CO_CLOTH01_20250701_STORE_004_1369|2025-07-01 00:00:00|0|Placed
CO_CLOTH01_20250701_STORE_005_1370|2025-07-01 00:00:00|0|Placed
CO_CLOTH01_20250702_STORE_001_1371|2025-07-02 00:00:00|0|Placed
CO_CLOTH01_20250702_STORE_002_1372|2025-07-02 00:00:00|0|Placed
CO_CLOTH01_20250702_STORE_003_1373|2025-07-02 00:00:00|0|Placed
CO_CLOTH01_20250702_STORE_004_1374|2025-07-02 00:00:00|0|Placed
CO_CLOTH01_20250702_STORE_005_1375|2025-07-02 00:00:00|0|Placed
CO_CLOTH01_20250703_STORE_001_1376|2025-07-03 00:00:00|0|Placed
CO_CLOTH01_20250703_STORE_002_1377|2025-07-03 00:00:00|0|Placed
CO_CLOTH01_20250703_STORE_003_1378|2025-07-03 00:00:00|0|Placed
CO_CLOTH01_20250703_STORE_004_1379|2025-07-03 00:00:00|0|Placed
CO_CLOTH01_20250703_STORE_005_1380|2025-07-03 00:00:00|0|Placed
CO_CLOTH01_20250704_STORE_001_1381|2025-07-04 00:00:00|0|Placed
CO_CLOTH01_20250704_STORE_002_1382|2025-07-04 00:00:00|0|Placed
CO_CLOTH01_20250704_STORE_003_1383|2025-07-04 00:00:00|0|Placed
CO_CLOTH01_20250704_STORE_004_1384|2025-07-04 00:00:00|0|Placed
CO_CLOTH01_20250704_STORE_005_1385|2025-07-04 00:00:00|0|Placed
CO_CLOTH01_20250705_STORE_001_1386|2025-07-05 00:00:00|0|Placed
CO_CLOTH01_20250705_STORE_002_1387|2025-07-05 00:00:00|0|Placed
CO_CLOTH01_20250705_STORE_003_1388|2025-07-05 00:00:00|0|Placed
CO_CLOTH01_20250705_STORE_004_1389|2025-07-05 00:00:00|0|Placed
CO_CLOTH01_20250705_STORE_005_1390|2025-07-05 00:00:00|0|Placed
CO_CLOTH01_20250706_STORE_001_1391|2025-07-06 00:00:00|0|Placed
CO_CLOTH01_20250706_STORE_002_1392|2025-07-06 00:00:00|0|Placed
CO_CLOTH01_20250706_STORE_003_1393|2025-07-06 00:00:00|0|Placed
CO_CLOTH01_20250706_STORE_004_1394|2025-07-06 00:00:00|0|Placed
CO_CLOTH01_20250706_STORE_005_1395|2025-07-06 00:00:00|0|Placed
CO_CLOTH01_20250707_STORE_001_1396|2025-07-07 00:00:00|0|Placed
CO_CLOTH01_20250707_STORE_002_1397|2025-07-07 00:00:00|0|Placed
CO_CLOTH01_20250707_STORE_003_1398|2025-07-07 00:00:00|0|Placed
CO_CLOTH01_20250707_STORE_004_1399|2025-07-07 00:00:00|0|Placed
CO_CLOTH01_20250707_STORE_005_1400|2025-07-07 00:00:00|0|Placed
CO_CLOTH01_20250708_STORE_001_1401|2025-07-08 00:00:00|0|Placed
CO_CLOTH01_20250708_STORE_002_1402|2025-07-08 00:00:00|0|Placed
CO_CLOTH01_20250708_STORE_003_1403|2025-07-08 00:00:00|0|Placed
CO_CLOTH01_20250708_STORE_004_1404|2025-07-08 00:00:00|0|Placed
CO_CLOTH01_20250708_STORE_005_1405|2025-07-08 00:00:00|0|Placed
CO_CLOTH01_20250709_STORE_001_1406|2025-07-09 00:00:00|0|Placed
CO_CLOTH01_20250709_STORE_002_1407|2025-07-09 00:00:00|0|Placed
CO_CLOTH01_20250709_STORE_003_1408|2025-07-09 00:00:00|0|Placed
CO_CLOTH01_20250709_STORE_004_1409|2025-07-09 00:00:00|0|Placed
CO_CLOTH01_20250709_STORE_005_1410|2025-07-09 00:00:00|0|Placed
CO_CLOTH01_20250710_STORE_001_1411|2025-07-10 00:00:00|0|Placed
CO_CLOTH01_20250710_STORE_002_1412|2025-07-10 00:00:00|0|Placed
CO_CLOTH01_20250710_STORE_003_1413|2025-07-10 00:00:00|0|Placed
CO_CLOTH01_20250710_STORE_004_1414|2025-07-10 00:00:00|0|Placed
CO_CLOTH01_20250710_STORE_005_1415|2025-07-10 00:00:00|0|Placed
CO_CLOTH01_20250711_STORE_001_1416|2025-07-11 00:00:00|0|Placed
CO_CLOTH01_20250711_STORE_002_1417|2025-07-11 00:00:00|0|Placed
CO_CLOTH01_20250711_STORE_003_1418|2025-07-11 00:00:00|0|Placed
CO_CLOTH01_20250711_STORE_004_1419|2025-07-11 00:00:00|0|Placed
CO_CLOTH01_20250711_STORE_005_1420|2025-07-11 00:00:00|0|Placed
CO_CLOTH01_20250712_STORE_001_1421|2025-07-12 00:00:00|0|Placed
CO_CLOTH01_20250712_STORE_002_1422|2025-07-12 00:00:00|0|Placed
CO_CLOTH01_20250712_STORE_003_1423|2025-07-12 00:00:00|0|Placed
CO_CLOTH01_20250712_STORE_004_1424|2025-07-12 00:00:00|0|Placed
CO_CLOTH01_20250712_STORE_005_1425|2025-07-12 00:00:00|0|Placed
CO_CLOTH01_20250713_STORE_001_1426|2025-07-13 00:00:00|0|Placed
CO_CLOTH01_20250713_STORE_002_1427|2025-07-13 00:00:00|0|Placed
CO_CLOTH01_20250713_STORE_003_1428|2025-07-13 00:00:00|0|Placed
CO_CLOTH01_20250713_STORE_004_1429|2025-07-13 00:00:00|0|Placed
CO_CLOTH01_20250713_STORE_005_1430|2025-07-13 00:00:00|0|Placed
CO_CLOTH01_20250714_STORE_001_1431|2025-07-14 00:00:00|0|Placed
CO_CLOTH01_20250714_STORE_002_1432|2025-07-14 00:00:00|0|Placed
CO_CLOTH01_20250714_STORE_003_1433|2025-07-14 00:00:00|0|Placed
CO_CLOTH01_20250714_STORE_004_1434|2025-07-14 00:00:00|0|Placed
CO_CLOTH01_20250714_STORE_005_1435|2025-07-14 00:00:00|0|Placed
CO_CLOTH01_20250715_STORE_001_1436|2025-07-15 00:00:00|0|Placed
CO_CLOTH01_20250715_STORE_002_1437|2025-07-15 00:00:00|0|Placed
CO_CLOTH01_20250715_STORE_003_1438|2025-07-15 00:00:00|0|Placed
CO_CLOTH01_20250715_STORE_004_1439|2025-07-15 00:00:00|0|Placed
CO_CLOTH01_20250715_STORE_005_1440|2025-07-15 00:00:00|0|Placed
CO_CLOTH01_20250716_STORE_001_1441|2025-07-16 00:00:00|0|Placed
CO_CLOTH01_20250716_STORE_002_1442|2025-07-16 00:00:00|0|Placed
CO_CLOTH01_20250716_STORE_003_1443|2025-07-16 00:00:00|0|Placed
CO_CLOTH01_20250716_STORE_004_1444|2025-07-16 00:00:00|0|Placed
CO_CLOTH01_20250716_STORE_005_1445|2025-07-16 00:00:00|0|Placed
CO_CLOTH01_20250717_STORE_001_1446|2025-07-17 00:00:00|0|Placed
CO_CLOTH01_20250717_STORE_002_1447|2025-07-17 00:00:00|0|Placed
CO_CLOTH01_20250717_STORE_003_1448|2025-07-17 00:00:00|0|Placed
CO_CLOTH01_20250717_STORE_004_1449|2025-07-17 00:00:00|0|Placed
CO_CLOTH01_20250717_STORE_005_1450|2025-07-17 00:00:00|0|Placed
CO_CLOTH01_20250718_STORE_001_1451|2025-07-18 00:00:00|0|Placed
CO_CLOTH01_20250718_STORE_002_1452|2025-07-18 00:00:00|0|Placed
CO_CLOTH01_20250718_STORE_003_1453|2025-07-18 00:00:00|0|Placed
CO_CLOTH01_20250718_STORE_004_1454|2025-07-18 00:00:00|0|Placed
CO_CLOTH01_20250718_STORE_005_1455|2025-07-18 00:00:00|0|Placed
CO_CLOTH01_20250719_STORE_001_1456|2025-07-19 00:00:00|0|Placed
CO_CLOTH01_20250719_STORE_002_1457|2025-07-19 00:00:00|0|Placed
CO_CLOTH01_20250719_STORE_003_1458|2025-07-19 00:00:00|0|Placed
CO_CLOTH01_20250719_STORE_004_1459|2025-07-19 00:00:00|0|Placed
CO_CLOTH01_20250719_STORE_005_1460|2025-07-19 00:00:00|0|Placed
CO_CLOTH01_20250720_STORE_001_1461|2025-07-20 00:00:00|0|Placed
CO_CLOTH01_20250720_STORE_002_1462|2025-07-20 00:00:00|0|Placed
CO_CLOTH01_20250720_STORE_003_1463|2025-07-20 00:00:00|0|Placed
CO_CLOTH01_20250720_STORE_004_1464|2025-07-20 00:00:00|0|Placed
CO_CLOTH01_20250720_STORE_005_1465|2025-07-20 00:00:00|0|Placed
CO_CLOTH01_20250721_STORE_001_1466|2025-07-21 00:00:00|0|Placed
CO_CLOTH01_20250721_STORE_002_1467|2025-07-21 00:00:00|0|Placed
CO_CLOTH01_20250721_STORE_003_1468|2025-07-21 00:00:00|0|Placed
CO_CLOTH01_20250721_STORE_004_1469|2025-07-21 00:00:00|0|Placed
CO_CLOTH01_20250721_STORE_005_1470|2025-07-21 00:00:00|0|Placed
CO_CLOTH01_20250722_STORE_001_1471|2025-07-22 00:00:00|0|Placed
CO_CLOTH01_20250722_STORE_002_1472|2025-07-22 00:00:00|0|Placed
CO_CLOTH01_20250722_STORE_003_1473|2025-07-22 00:00:00|0|Placed
CO_CLOTH01_20250722_STORE_004_1474|2025-07-22 00:00:00|0|Placed
CO_CLOTH01_20250722_STORE_005_1475|2025-07-22 00:00:00|0|Placed
CO_CLOTH01_20250723_STORE_001_1476|2025-07-23 00:00:00|0|Placed
CO_CLOTH01_20250723_STORE_002_1477|2025-07-23 00:00:00|0|Placed
CO_CLOTH01_20250723_STORE_003_1478|2025-07-23 00:00:00|0|Placed
CO_CLOTH01_20250723_STORE_004_1479|2025-07-23 00:00:00|0|Placed
CO_CLOTH01_20250723_STORE_005_1480|2025-07-23 00:00:00|0|Placed
CO_CLOTH01_20250724_STORE_001_1481|2025-07-24 00:00:00|0|Placed
CO_CLOTH01_20250724_STORE_002_1482|2025-07-24 00:00:00|0|Placed
CO_CLOTH01_20250724_STORE_003_1483|2025-07-24 00:00:00|0|Placed
CO_CLOTH01_20250724_STORE_004_1484|2025-07-24 00:00:00|0|Placed
CO_CLOTH01_20250724_STORE_005_1485|2025-07-24 00:00:00|0|Placed
CO_CLOTH01_20250725_STORE_001_1486|2025-07-25 00:00:00|0|Placed
CO_CLOTH01_20250725_STORE_002_1487|2025-07-25 00:00:00|0|Placed
CO_CLOTH01_20250725_STORE_003_1488|2025-07-25 00:00:00|0|Placed
CO_CLOTH01_20250725_STORE_004_1489|2025-07-25 00:00:00|0|Placed
CO_CLOTH01_20250725_STORE_005_1490|2025-07-25 00:00:00|0|Placed
CO_CLOTH01_20250726_STORE_001_1491|2025-07-26 00:00:00|0|Placed
CO_CLOTH01_20250726_STORE_002_1492|2025-07-26 00:00:00|0|Placed
CO_CLOTH01_20250726_STORE_003_1493|2025-07-26 00:00:00|0|Placed
CO_CLOTH01_20250726_STORE_004_1494|2025-07-26 00:00:00|0|Placed
CO_CLOTH01_20250726_STORE_005_1495|2025-07-26 00:00:00|0|Placed
CO_CLOTH01_20250727_STORE_001_1496|2025-07-27 00:00:00|0|Placed
CO_CLOTH01_20250727_STORE_002_1497|2025-07-27 00:00:00|0|Placed
CO_CLOTH01_20250727_STORE_003_1498|2025-07-27 00:00:00|0|Placed
CO_CLOTH01_20250727_STORE_004_1499|2025-07-27 00:00:00|0|Placed
CO_CLOTH01_20250727_STORE_005_1500|2025-07-27 00:00:00|0|Placed
CO_CLOTH01_20250728_STORE_001_1501|2025-07-28 00:00:00|0|Placed
CO_CLOTH01_20250728_STORE_002_1502|2025-07-28 00:00:00|0|Placed
CO_CLOTH01_20250728_STORE_003_1503|2025-07-28 00:00:00|0|Placed
CO_CLOTH01_20250728_STORE_004_1504|2025-07-28 00:00:00|0|Placed
CO_CLOTH01_20250728_STORE_005_1505|2025-07-28 00:00:00|0|Placed
CO_CLOTH01_20250729_STORE_001_1506|2025-07-29 00:00:00|0|Placed
CO_CLOTH01_20250729_STORE_002_1507|2025-07-29 00:00:00|0|Placed
CO_CLOTH01_20250729_STORE_003_1508|2025-07-29 00:00:00|0|Placed
CO_CLOTH01_20250729_STORE_004_1509|2025-07-29 00:00:00|0|Placed
CO_CLOTH01_20250729_STORE_005_1510|2025-07-29 00:00:00|0|Placed
CO_CLOTH01_20250730_STORE_001_1511|2025-07-30 00:00:00|0|Placed
CO_CLOTH01_20250730_STORE_002_1512|2025-07-30 00:00:00|0|Placed
CO_CLOTH01_20250730_STORE_003_1513|2025-07-30 00:00:00|0|Placed
CO_CLOTH01_20250730_STORE_004_1514|2025-07-30 00:00:00|0|Placed
CO_CLOTH01_20250730_STORE_005_1515|2025-07-30 00:00:00|0|Placed
CO_CLOTH01_20250731_STORE_001_1516|2025-07-31 00:00:00|0|Placed
CO_CLOTH01_20250731_STORE_002_1517|2025-07-31 00:00:00|0|Placed
CO_CLOTH01_20250731_STORE_003_1518|2025-07-31 00:00:00|0|Placed
CO_CLOTH01_20250731_STORE_004_1519|2025-07-31 00:00:00|0|Placed
CO_CLOTH01_20250731_STORE_005_1520|2025-07-31 00:00:00|0|Placed
CO_CLOTH01_20250801_STORE_001_1521|2025-08-01 00:00:00|0|Placed
CO_CLOTH01_20250801_STORE_002_1522|2025-08-01 00:00:00|0|Placed
CO_CLOTH01_20250801_STORE_003_1523|2025-08-01 00:00:00|0|Placed
CO_CLOTH01_20250801_STORE_004_1524|2025-08-01 00:00:00|0|Placed
CO_CLOTH01_20250801_STORE_005_1525|2025-08-01 00:00:00|0|Placed
CO_CLOTH01_20250802_STORE_001_1526|2025-08-02 00:00:00|0|Placed
CO_CLOTH01_20250802_STORE_002_1527|2025-08-02 00:00:00|0|Placed
CO_CLOTH01_20250802_STORE_003_1528|2025-08-02 00:00:00|0|Placed
CO_CLOTH01_20250802_STORE_004_1529|2025-08-02 00:00:00|0|Placed
CO_CLOTH01_20250802_STORE_005_1530|2025-08-02 00:00:00|0|Placed
CO_CLOTH01_20250803_STORE_001_1531|2025-08-03 00:00:00|0|Placed
CO_CLOTH01_20250803_STORE_002_1532|2025-08-03 00:00:00|0|Placed
CO_CLOTH01_20250803_STORE_003_1533|2025-08-03 00:00:00|0|Placed
CO_CLOTH01_20250803_STORE_004_1534|2025-08-03 00:00:00|0|Placed
CO_CLOTH01_20250803_STORE_005_1535|2025-08-03 00:00:00|0|Placed
CO_CLOTH01_20250804_STORE_001_1536|2025-08-04 00:00:00|0|Placed
CO_CLOTH01_20250804_STORE_002_1537|2025-08-04 00:00:00|0|Placed
CO_CLOTH01_20250804_STORE_003_1538|2025-08-04 00:00:00|0|Placed
CO_CLOTH01_20250804_STORE_004_1539|2025-08-04 00:00:00|0|Placed
CO_CLOTH01_20250804_STORE_005_1540|2025-08-04 00:00:00|0|Placed
CO_CLOTH01_20250805_STORE_001_1541|2025-08-05 00:00:00|0|Placed
CO_CLOTH01_20250805_STORE_002_1542|2025-08-05 00:00:00|0|Placed
CO_CLOTH01_20250805_STORE_003_1543|2025-08-05 00:00:00|0|Placed
CO_CLOTH01_20250805_STORE_004_1544|2025-08-05 00:00:00|0|Placed
CO_CLOTH01_20250805_STORE_005_1545|2025-08-05 00:00:00|0|Placed
CO_CLOTH01_20250806_STORE_001_1546|2025-08-06 00:00:00|0|Placed
CO_CLOTH01_20250806_STORE_002_1547|2025-08-06 00:00:00|0|Placed
CO_CLOTH01_20250806_STORE_003_1548|2025-08-06 00:00:00|0|Placed
CO_CLOTH01_20250806_STORE_004_1549|2025-08-06 00:00:00|0|Placed
CO_CLOTH01_20250806_STORE_005_1550|2025-08-06 00:00:00|0|Placed
CO_CLOTH01_20250807_STORE_001_1551|2025-08-07 00:00:00|0|Placed
CO_CLOTH01_20250807_STORE_002_1552|2025-08-07 00:00:00|0|Placed
CO_CLOTH01_20250807_STORE_003_1553|2025-08-07 00:00:00|0|Placed
CO_CLOTH01_20250807_STORE_004_1554|2025-08-07 00:00:00|0|Placed
CO_CLOTH01_20250807_STORE_005_1555|2025-08-07 00:00:00|0|Placed
CO_CLOTH01_20250808_STORE_001_1556|2025-08-08 00:00:00|0|Placed
CO_CLOTH01_20250808_STORE_002_1557|2025-08-08 00:00:00|0|Placed
CO_CLOTH01_20250808_STORE_003_1558|2025-08-08 00:00:00|0|Placed
CO_CLOTH01_20250808_STORE_004_1559|2025-08-08 00:00:00|0|Placed
CO_CLOTH01_20250808_STORE_005_1560|2025-08-08 00:00:00|0|Placed
CO_CLOTH01_20250809_STORE_001_1561|2025-08-09 00:00:00|0|Placed
CO_CLOTH01_20250809_STORE_002_1562|2025-08-09 00:00:00|0|Placed
CO_CLOTH01_20250809_STORE_003_1563|2025-08-09 00:00:00|0|Placed
CO_CLOTH01_20250809_STORE_004_1564|2025-08-09 00:00:00|0|Placed
CO_CLOTH01_20250809_STORE_005_1565|2025-08-09 00:00:00|0|Placed
CO_CLOTH01_20250810_STORE_001_1566|2025-08-10 00:00:00|0|Placed
CO_CLOTH01_20250810_STORE_002_1567|2025-08-10 00:00:00|0|Placed
CO_CLOTH01_20250810_STORE_003_1568|2025-08-10 00:00:00|0|Placed
CO_CLOTH01_20250810_STORE_004_1569|2025-08-10 00:00:00|0|Placed
CO_CLOTH01_20250810_STORE_005_1570|2025-08-10 00:00:00|0|Placed
CO_CLOTH01_20250811_STORE_001_1571|2025-08-11 00:00:00|0|Placed
CO_CLOTH01_20250811_STORE_002_1572|2025-08-11 00:00:00|0|Placed
CO_CLOTH01_20250811_STORE_003_1573|2025-08-11 00:00:00|0|Placed
CO_CLOTH01_20250811_STORE_004_1574|2025-08-11 00:00:00|0|Placed
CO_CLOTH01_20250811_STORE_005_1575|2025-08-11 00:00:00|0|Placed
CO_CLOTH01_20250812_STORE_001_1576|2025-08-12 00:00:00|0|Placed
CO_CLOTH01_20250812_STORE_002_1577|2025-08-12 00:00:00|0|Placed
CO_CLOTH01_20250812_STORE_003_1578|2025-08-12 00:00:00|0|Placed
CO_CLOTH01_20250812_STORE_004_1579|2025-08-12 00:00:00|0|Placed
CO_CLOTH01_20250812_STORE_005_1580|2025-08-12 00:00:00|0|Placed
CO_CLOTH01_20250813_STORE_001_1581|2025-08-13 00:00:00|0|Placed
CO_CLOTH01_20250813_STORE_002_1582|2025-08-13 00:00:00|0|Placed
CO_CLOTH01_20250813_STORE_003_1583|2025-08-13 00:00:00|0|Placed
CO_CLOTH01_20250813_STORE_004_1584|2025-08-13 00:00:00|0|Placed
CO_CLOTH01_20250813_STORE_005_1585|2025-08-13 00:00:00|0|Placed
CO_CLOTH01_20250814_STORE_001_1586|2025-08-14 00:00:00|0|Placed
CO_CLOTH01_20250814_STORE_002_1587|2025-08-14 00:00:00|0|Placed
CO_CLOTH01_20250814_STORE_003_1588|2025-08-14 00:00:00|0|Placed
CO_CLOTH01_20250814_STORE_004_1589|2025-08-14 00:00:00|0|Placed
CO_CLOTH01_20250814_STORE_005_1590|2025-08-14 00:00:00|0|Placed
CO_CLOTH01_20250815_STORE_001_1591|2025-08-15 00:00:00|0|Placed
CO_CLOTH01_20250815_STORE_002_1592|2025-08-15 00:00:00|0|Placed
CO_CLOTH01_20250815_STORE_003_1593|2025-08-15 00:00:00|0|Placed
CO_CLOTH01_20250815_STORE_004_1594|2025-08-15 00:00:00|0|Placed
CO_CLOTH01_20250815_STORE_005_1595|2025-08-15 00:00:00|0|Placed
CO_CLOTH01_20250816_STORE_001_1596|2025-08-16 00:00:00|0|Placed
CO_CLOTH01_20250816_STORE_002_1597|2025-08-16 00:00:00|0|Placed
CO_CLOTH01_20250816_STORE_003_1598|2025-08-16 00:00:00|0|Placed
CO_CLOTH01_20250816_STORE_004_1599|2025-08-16 00:00:00|0|Placed
CO_CLOTH01_20250816_STORE_005_1600|2025-08-16 00:00:00|0|Placed
CO_CLOTH01_20250817_STORE_001_1601|2025-08-17 00:00:00|0|Placed
CO_CLOTH01_20250817_STORE_002_1602|2025-08-17 00:00:00|0|Placed
CO_CLOTH01_20250817_STORE_003_1603|2025-08-17 00:00:00|0|Placed
CO_CLOTH01_20250817_STORE_004_1604|2025-08-17 00:00:00|0|Placed
CO_CLOTH01_20250817_STORE_005_1605|2025-08-17 00:00:00|0|Placed
CO_CLOTH01_20250818_STORE_001_1606|2025-08-18 00:00:00|0|Placed
CO_CLOTH01_20250818_STORE_002_1607|2025-08-18 00:00:00|0|Placed
CO_CLOTH01_20250818_STORE_003_1608|2025-08-18 00:00:00|0|Placed
CO_CLOTH01_20250818_STORE_004_1609|2025-08-18 00:00:00|0|Placed
CO_CLOTH01_20250818_STORE_005_1610|2025-08-18 00:00:00|0|Placed
CO_CLOTH01_20250819_STORE_001_1611|2025-08-19 00:00:00|0|Placed
CO_CLOTH01_20250819_STORE_002_1612|2025-08-19 00:00:00|0|Placed
CO_CLOTH01_20250819_STORE_003_1613|2025-08-19 00:00:00|0|Placed
CO_CLOTH01_20250819_STORE_004_1614|2025-08-19 00:00:00|0|Placed
CO_CLOTH01_20250819_STORE_005_1615|2025-08-19 00:00:00|0|Placed
CO_CLOTH01_20250820_STORE_001_1616|2025-08-20 00:00:00|0|Placed
CO_CLOTH01_20250820_STORE_002_1617|2025-08-20 00:00:00|0|Placed
CO_CLOTH01_20250820_STORE_003_1618|2025-08-20 00:00:00|0|Placed
CO_CLOTH01_20250820_STORE_004_1619|2025-08-20 00:00:00|0|Placed
CO_CLOTH01_20250820_STORE_005_1620|2025-08-20 00:00:00|0|Placed
CO_CLOTH01_20250821_STORE_001_1621|2025-08-21 00:00:00|0|Placed
CO_CLOTH01_20250821_STORE_002_1622|2025-08-21 00:00:00|0|Placed
CO_CLOTH01_20250821_STORE_003_1623|2025-08-21 00:00:00|0|Placed
CO_CLOTH01_20250821_STORE_004_1624|2025-08-21 00:00:00|0|Placed
CO_CLOTH01_20250821_STORE_005_1625|2025-08-21 00:00:00|0|Placed
CO_CLOTH01_20250822_STORE_001_1626|2025-08-22 00:00:00|0|Placed
CO_CLOTH01_20250822_STORE_002_1627|2025-08-22 00:00:00|0|Placed
CO_CLOTH01_20250822_STORE_003_1628|2025-08-22 00:00:00|0|Placed
CO_CLOTH01_20250822_STORE_004_1629|2025-08-22 00:00:00|0|Placed
CO_CLOTH01_20250822_STORE_005_1630|2025-08-22 00:00:00|0|Placed
CO_CLOTH01_20250823_STORE_001_1631|2025-08-23 00:00:00|0|Placed
CO_CLOTH01_20250823_STORE_002_1632|2025-08-23 00:00:00|0|Placed
CO_CLOTH01_20250823_STORE_003_1633|2025-08-23 00:00:00|0|Placed
CO_CLOTH01_20250823_STORE_004_1634|2025-08-23 00:00:00|0|Placed
CO_CLOTH01_20250823_STORE_005_1635|2025-08-23 00:00:00|0|Placed
CO_CLOTH01_20250824_STORE_001_1636|2025-08-24 00:00:00|0|Placed
CO_CLOTH01_20250824_STORE_002_1637|2025-08-24 00:00:00|0|Placed
CO_CLOTH01_20250824_STORE_003_1638|2025-08-24 00:00:00|0|Placed
CO_CLOTH01_20250824_STORE_004_1639|2025-08-24 00:00:00|0|Placed
CO_CLOTH01_20250824_STORE_005_1640|2025-08-24 00:00:00|0|Placed
CO_CLOTH01_20250825_STORE_001_1641|2025-08-25 00:00:00|0|Placed
CO_CLOTH01_20250825_STORE_002_1642|2025-08-25 00:00:00|0|Placed
CO_CLOTH01_20250825_STORE_003_1643|2025-08-25 00:00:00|0|Placed
CO_CLOTH01_20250825_STORE_004_1644|2025-08-25 00:00:00|0|Placed
CO_CLOTH01_20250825_STORE_005_1645|2025-08-25 00:00:00|0|Placed
CO_CLOTH01_20250826_STORE_001_1646|2025-08-26 00:00:00|0|Placed
CO_CLOTH01_20250826_STORE_002_1647|2025-08-26 00:00:00|0|Placed
CO_CLOTH01_20250826_STORE_003_1648|2025-08-26 00:00:00|0|Placed
CO_CLOTH01_20250826_STORE_004_1649|2025-08-26 00:00:00|0|Placed
CO_CLOTH01_20250826_STORE_005_1650|2025-08-26 00:00:00|0|Placed
CO_CLOTH01_20250827_STORE_001_1651|2025-08-27 00:00:00|0|Placed
CO_CLOTH01_20250827_STORE_002_1652|2025-08-27 00:00:00|0|Placed
CO_CLOTH01_20250827_STORE_003_1653|2025-08-27 00:00:00|0|Placed
CO_CLOTH01_20250827_STORE_004_1654|2025-08-27 00:00:00|0|Placed
CO_CLOTH01_20250827_STORE_005_1655|2025-08-27 00:00:00|0|Placed
CO_CLOTH01_20250828_STORE_001_1656|2025-08-28 00:00:00|0|Placed
CO_CLOTH01_20250828_STORE_002_1657|2025-08-28 00:00:00|0|Placed
CO_CLOTH01_20250828_STORE_003_1658|2025-08-28 00:00:00|0|Placed
CO_CLOTH01_20250828_STORE_004_1659|2025-08-28 00:00:00|0|Placed
