PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20241026_DC_01_IBT_000246|2024-10-26 00:00:00|1|Delivered|2024-10-26 00:00:00
PO_CLOTH01_20241026_DC_01_IBT_000247|2024-10-26 00:00:00|1|Delivered|2024-10-26 00:00:00
PO_CLOTH01_20241027_DC_01_IBT_000248|2024-10-27 00:00:00|1|Delivered|2024-10-27 00:00:00
PO_CLOTH01_20241027_DC_01_IBT_000249|2024-10-27 00:00:00|1|Delivered|2024-10-27 00:00:00
PO_CLOTH01_20241027_DC_01_IBT_000250|2024-10-27 00:00:00|1|Delivered|2024-10-27 00:00:00
PO_CLOTH01_20241027_DC_01_IBT_000251|2024-10-27 00:00:00|1|Delivered|2024-10-27 00:00:00
PO_CLOTH01_20241027_DC_01_IBT_000252|2024-10-27 00:00:00|1|Delivered|2024-10-27 00:00:00
PO_CLOTH01_20241028_DC_01_IBT_000253|2024-10-28 00:00:00|1|Delivered|2024-10-28 00:00:00
PO_CLOTH01_20241028_DC_01_IBT_000254|2024-10-28 00:00:00|1|Delivered|2024-10-28 00:00:00
PO_CLOTH01_20241028_DC_01_IBT_000255|2024-10-28 00:00:00|1|Delivered|2024-10-28 00:00:00
PO_CLOTH01_20241028_DC_01_IBT_000256|2024-10-28 00:00:00|1|Delivered|2024-10-28 00:00:00
PO_CLOTH01_20241028_DC_01_IBT_000257|2024-10-28 00:00:00|1|Delivered|2024-10-28 00:00:00
PO_CLOTH01_20241028_DC_01_000258|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000259|2024-10-28 00:00:00|0|Placed|2024-11-04 00:00:00
PO_CLOTH01_20241028_DC_01_000260|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000261|2024-10-28 00:00:00|0|Placed|2024-11-08 00:00:00
PO_CLOTH01_20241028_DC_01_000262|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000263|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000264|2024-10-28 00:00:00|0|Placed|2024-11-06 00:00:00
PO_CLOTH01_20241028_DC_01_000265|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000266|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000267|2024-10-28 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241028_DC_01_000268|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000269|2024-10-28 00:00:00|0|Placed|2024-11-04 00:00:00
PO_CLOTH01_20241028_DC_01_000270|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000271|2024-10-28 00:00:00|0|Placed|2024-11-08 00:00:00
PO_CLOTH01_20241028_DC_01_000272|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000273|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000274|2024-10-28 00:00:00|0|Placed|2024-11-06 00:00:00
PO_CLOTH01_20241028_DC_01_000275|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000276|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000277|2024-10-28 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241028_DC_01_000278|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000279|2024-10-28 00:00:00|0|Placed|2024-11-04 00:00:00
PO_CLOTH01_20241028_DC_01_000280|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000281|2024-10-28 00:00:00|0|Placed|2024-11-08 00:00:00
PO_CLOTH01_20241028_DC_01_000282|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000283|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000284|2024-10-28 00:00:00|0|Placed|2024-11-06 00:00:00
PO_CLOTH01_20241028_DC_01_000285|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000286|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000287|2024-10-28 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241028_DC_01_000288|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000289|2024-10-28 00:00:00|0|Placed|2024-11-04 00:00:00
PO_CLOTH01_20241028_DC_01_000290|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000291|2024-10-28 00:00:00|0|Placed|2024-11-08 00:00:00
PO_CLOTH01_20241028_DC_01_000292|2024-10-28 00:00:00|0|Placed|2024-11-07 00:00:00
PO_CLOTH01_20241028_DC_01_000293|2024-10-28 00:00:00|0|Placed|2024-11-06 00:00:00
PO_CLOTH01_20241028_DC_01_000294|2024-10-28 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241028_DC_01_000295|2024-10-28 00:00:00|0|Placed|2024-11-05 00:00:00
PO_CLOTH01_20241028_DC_01_000296|2024-10-28 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241028_DC_01_000297|2024-10-28 00:00:00|0|Placed|2024-11-06 00:00:00
PO_CLOTH01_20241029_DC_01_IBT_000298|2024-10-29 00:00:00|1|Delivered|2024-10-29 00:00:00
PO_CLOTH01_20241029_DC_01_IBT_000299|2024-10-29 00:00:00|1|Delivered|2024-10-29 00:00:00
PO_CLOTH01_20241029_DC_01_IBT_000300|2024-10-29 00:00:00|1|Delivered|2024-10-29 00:00:00
PO_CLOTH01_20241029_DC_01_IBT_000301|2024-10-29 00:00:00|1|Delivered|2024-10-29 00:00:00
PO_CLOTH01_20241029_DC_01_IBT_000302|2024-10-29 00:00:00|1|Delivered|2024-10-29 00:00:00
PO_CLOTH01_20241030_DC_01_IBT_000303|2024-10-30 00:00:00|1|Delivered|2024-10-30 00:00:00
PO_CLOTH01_20241030_DC_01_IBT_000304|2024-10-30 00:00:00|1|Delivered|2024-10-30 00:00:00
PO_CLOTH01_20241030_DC_01_IBT_000305|2024-10-30 00:00:00|1|Delivered|2024-10-30 00:00:00
PO_CLOTH01_20241030_DC_01_IBT_000306|2024-10-30 00:00:00|1|Delivered|2024-10-30 00:00:00
PO_CLOTH01_20241030_DC_01_IBT_000307|2024-10-30 00:00:00|1|Delivered|2024-10-30 00:00:00
PO_CLOTH01_20241031_DC_01_IBT_000308|2024-10-31 00:00:00|1|Delivered|2024-10-31 00:00:00
PO_CLOTH01_20241031_DC_01_IBT_000309|2024-10-31 00:00:00|1|Delivered|2024-10-31 00:00:00
PO_CLOTH01_20241031_DC_01_IBT_000310|2024-10-31 00:00:00|1|Delivered|2024-10-31 00:00:00
PO_CLOTH01_20241031_DC_01_IBT_000311|2024-10-31 00:00:00|1|Delivered|2024-10-31 00:00:00
PO_CLOTH01_20241031_DC_01_IBT_000312|2024-10-31 00:00:00|1|Delivered|2024-10-31 00:00:00
PO_CLOTH01_20241101_DC_01_IBT_000313|2024-11-01 00:00:00|1|Delivered|2024-11-01 00:00:00
PO_CLOTH01_20241101_DC_01_IBT_000314|2024-11-01 00:00:00|1|Delivered|2024-11-01 00:00:00
PO_CLOTH01_20241101_DC_01_IBT_000315|2024-11-01 00:00:00|1|Delivered|2024-11-01 00:00:00
PO_CLOTH01_20241101_DC_01_IBT_000316|2024-11-01 00:00:00|1|Delivered|2024-11-01 00:00:00
PO_CLOTH01_20241101_DC_01_IBT_000317|2024-11-01 00:00:00|1|Delivered|2024-11-01 00:00:00
PO_CLOTH01_20241102_DC_01_IBT_000318|2024-11-02 00:00:00|1|Delivered|2024-11-02 00:00:00
PO_CLOTH01_20241102_DC_01_IBT_000319|2024-11-02 00:00:00|1|Delivered|2024-11-02 00:00:00
PO_CLOTH01_20241102_DC_01_IBT_000320|2024-11-02 00:00:00|1|Delivered|2024-11-02 00:00:00
PO_CLOTH01_20241102_DC_01_IBT_000321|2024-11-02 00:00:00|1|Delivered|2024-11-02 00:00:00
PO_CLOTH01_20241102_DC_01_IBT_000322|2024-11-02 00:00:00|1|Delivered|2024-11-02 00:00:00
PO_CLOTH01_20241103_DC_01_IBT_000323|2024-11-03 00:00:00|1|Delivered|2024-11-03 00:00:00
PO_CLOTH01_20241103_DC_01_IBT_000324|2024-11-03 00:00:00|1|Delivered|2024-11-03 00:00:00
PO_CLOTH01_20241103_DC_01_IBT_000325|2024-11-03 00:00:00|1|Delivered|2024-11-03 00:00:00
PO_CLOTH01_20241103_DC_01_IBT_000326|2024-11-03 00:00:00|1|Delivered|2024-11-03 00:00:00
PO_CLOTH01_20241103_DC_01_IBT_000327|2024-11-03 00:00:00|1|Delivered|2024-11-03 00:00:00
PO_CLOTH01_20241104_DC_01_IBT_000328|2024-11-04 00:00:00|1|Delivered|2024-11-04 00:00:00
PO_CLOTH01_20241104_DC_01_IBT_000329|2024-11-04 00:00:00|1|Delivered|2024-11-04 00:00:00
PO_CLOTH01_20241104_DC_01_IBT_000330|2024-11-04 00:00:00|1|Delivered|2024-11-04 00:00:00
PO_CLOTH01_20241104_DC_01_IBT_000331|2024-11-04 00:00:00|1|Delivered|2024-11-04 00:00:00
PO_CLOTH01_20241104_DC_01_IBT_000332|2024-11-04 00:00:00|1|Delivered|2024-11-04 00:00:00
PO_CLOTH01_20241104_DC_01_000333|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000334|2024-11-04 00:00:00|0|Placed|2024-11-11 00:00:00
PO_CLOTH01_20241104_DC_01_000335|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000336|2024-11-04 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241104_DC_01_000337|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000338|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000339|2024-11-04 00:00:00|0|Placed|2024-11-13 00:00:00
PO_CLOTH01_20241104_DC_01_000340|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000341|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000342|2024-11-04 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241104_DC_01_000343|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000344|2024-11-04 00:00:00|0|Placed|2024-11-11 00:00:00
PO_CLOTH01_20241104_DC_01_000345|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000346|2024-11-04 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241104_DC_01_000347|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000348|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000349|2024-11-04 00:00:00|0|Placed|2024-11-13 00:00:00
PO_CLOTH01_20241104_DC_01_000350|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000351|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000352|2024-11-04 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241104_DC_01_000353|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000354|2024-11-04 00:00:00|0|Placed|2024-11-11 00:00:00
PO_CLOTH01_20241104_DC_01_000355|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000356|2024-11-04 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241104_DC_01_000357|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000358|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000359|2024-11-04 00:00:00|0|Placed|2024-11-13 00:00:00
PO_CLOTH01_20241104_DC_01_000360|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000361|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000362|2024-11-04 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241104_DC_01_000363|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000364|2024-11-04 00:00:00|0|Placed|2024-11-11 00:00:00
PO_CLOTH01_20241104_DC_01_000365|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000366|2024-11-04 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241104_DC_01_000367|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000368|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000369|2024-11-04 00:00:00|0|Placed|2024-11-13 00:00:00
PO_CLOTH01_20241104_DC_01_000370|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000371|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000372|2024-11-04 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241104_DC_01_000373|2024-11-04 00:00:00|0|Placed|2024-11-12 00:00:00
PO_CLOTH01_20241104_DC_01_000374|2024-11-04 00:00:00|0|Placed|2024-11-11 00:00:00
PO_CLOTH01_20241104_DC_01_000375|2024-11-04 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241104_DC_01_000376|2024-11-04 00:00:00|0|Placed|2024-11-15 00:00:00
PO_CLOTH01_20241104_DC_01_000377|2024-11-04 00:00:00|0|Placed|2024-11-14 00:00:00
PO_CLOTH01_20241104_DC_01_000378|2024-11-04 00:00:00|0|Placed|2024-11-13 00:00:00
PO_CLOTH01_20241105_DC_01_IBT_000379|2024-11-05 00:00:00|1|Delivered|2024-11-05 00:00:00
PO_CLOTH01_20241105_DC_01_IBT_000380|2024-11-05 00:00:00|1|Delivered|2024-11-05 00:00:00
PO_CLOTH01_20241105_DC_01_IBT_000381|2024-11-05 00:00:00|1|Delivered|2024-11-05 00:00:00
PO_CLOTH01_20241105_DC_01_IBT_000382|2024-11-05 00:00:00|1|Delivered|2024-11-05 00:00:00
PO_CLOTH01_20241105_DC_01_IBT_000383|2024-11-05 00:00:00|1|Delivered|2024-11-05 00:00:00
PO_CLOTH01_20241106_DC_01_IBT_000384|2024-11-06 00:00:00|1|Delivered|2024-11-06 00:00:00
PO_CLOTH01_20241106_DC_01_IBT_000385|2024-11-06 00:00:00|1|Delivered|2024-11-06 00:00:00
PO_CLOTH01_20241106_DC_01_IBT_000386|2024-11-06 00:00:00|1|Delivered|2024-11-06 00:00:00
PO_CLOTH01_20241106_DC_01_IBT_000387|2024-11-06 00:00:00|1|Delivered|2024-11-06 00:00:00
PO_CLOTH01_20241106_DC_01_IBT_000388|2024-11-06 00:00:00|1|Delivered|2024-11-06 00:00:00
PO_CLOTH01_20241107_DC_01_IBT_000389|2024-11-07 00:00:00|1|Delivered|2024-11-07 00:00:00
PO_CLOTH01_20241107_DC_01_IBT_000390|2024-11-07 00:00:00|1|Delivered|2024-11-07 00:00:00
PO_CLOTH01_20241107_DC_01_IBT_000391|2024-11-07 00:00:00|1|Delivered|2024-11-07 00:00:00
PO_CLOTH01_20241107_DC_01_IBT_000392|2024-11-07 00:00:00|1|Delivered|2024-11-07 00:00:00
PO_CLOTH01_20241107_DC_01_IBT_000393|2024-11-07 00:00:00|1|Delivered|2024-11-07 00:00:00
PO_CLOTH01_20241108_DC_01_IBT_000394|2024-11-08 00:00:00|1|Delivered|2024-11-08 00:00:00
PO_CLOTH01_20241108_DC_01_IBT_000395|2024-11-08 00:00:00|1|Delivered|2024-11-08 00:00:00
PO_CLOTH01_20241108_DC_01_IBT_000396|2024-11-08 00:00:00|1|Delivered|2024-11-08 00:00:00
PO_CLOTH01_20241108_DC_01_IBT_000397|2024-11-08 00:00:00|1|Delivered|2024-11-08 00:00:00
PO_CLOTH01_20241108_DC_01_IBT_000398|2024-11-08 00:00:00|1|Delivered|2024-11-08 00:00:00
PO_CLOTH01_20241109_DC_01_IBT_000399|2024-11-09 00:00:00|1|Delivered|2024-11-09 00:00:00
PO_CLOTH01_20241109_DC_01_IBT_000400|2024-11-09 00:00:00|1|Delivered|2024-11-09 00:00:00
PO_CLOTH01_20241109_DC_01_IBT_000401|2024-11-09 00:00:00|1|Delivered|2024-11-09 00:00:00
PO_CLOTH01_20241109_DC_01_IBT_000402|2024-11-09 00:00:00|1|Delivered|2024-11-09 00:00:00
PO_CLOTH01_20241109_DC_01_IBT_000403|2024-11-09 00:00:00|1|Delivered|2024-11-09 00:00:00
PO_CLOTH01_20241110_DC_01_IBT_000404|2024-11-10 00:00:00|1|Delivered|2024-11-10 00:00:00
PO_CLOTH01_20241110_DC_01_IBT_000405|2024-11-10 00:00:00|1|Delivered|2024-11-10 00:00:00
PO_CLOTH01_20241110_DC_01_IBT_000406|2024-11-10 00:00:00|1|Delivered|2024-11-10 00:00:00
PO_CLOTH01_20241110_DC_01_IBT_000407|2024-11-10 00:00:00|1|Delivered|2024-11-10 00:00:00
PO_CLOTH01_20241110_DC_01_IBT_000408|2024-11-10 00:00:00|1|Delivered|2024-11-10 00:00:00
PO_CLOTH01_20241111_DC_01_IBT_000409|2024-11-11 00:00:00|1|Delivered|2024-11-11 00:00:00
PO_CLOTH01_20241111_DC_01_IBT_000410|2024-11-11 00:00:00|1|Delivered|2024-11-11 00:00:00
PO_CLOTH01_20241111_DC_01_IBT_000411|2024-11-11 00:00:00|1|Delivered|2024-11-11 00:00:00
PO_CLOTH01_20241111_DC_01_IBT_000412|2024-11-11 00:00:00|1|Delivered|2024-11-11 00:00:00
PO_CLOTH01_20241111_DC_01_IBT_000413|2024-11-11 00:00:00|1|Delivered|2024-11-11 00:00:00
PO_CLOTH01_20241111_DC_01_000414|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000415|2024-11-11 00:00:00|0|Placed|2024-11-18 00:00:00
PO_CLOTH01_20241111_DC_01_000416|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000417|2024-11-11 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241111_DC_01_000418|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000419|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000420|2024-11-11 00:00:00|0|Placed|2024-11-20 00:00:00
PO_CLOTH01_20241111_DC_01_000421|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000422|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000423|2024-11-11 00:00:00|0|Placed|2024-11-28 00:00:00
PO_CLOTH01_20241111_DC_01_000424|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000425|2024-11-11 00:00:00|0|Placed|2024-11-18 00:00:00
PO_CLOTH01_20241111_DC_01_000426|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000427|2024-11-11 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241111_DC_01_000428|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000429|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000430|2024-11-11 00:00:00|0|Placed|2024-11-20 00:00:00
PO_CLOTH01_20241111_DC_01_000431|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000432|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000433|2024-11-11 00:00:00|0|Placed|2024-11-28 00:00:00
PO_CLOTH01_20241111_DC_01_000434|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000435|2024-11-11 00:00:00|0|Placed|2024-11-18 00:00:00
PO_CLOTH01_20241111_DC_01_000436|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000437|2024-11-11 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241111_DC_01_000438|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000439|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000440|2024-11-11 00:00:00|0|Placed|2024-11-20 00:00:00
PO_CLOTH01_20241111_DC_01_000441|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000442|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000443|2024-11-11 00:00:00|0|Placed|2024-11-28 00:00:00
PO_CLOTH01_20241111_DC_01_000444|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000445|2024-11-11 00:00:00|0|Placed|2024-11-18 00:00:00
PO_CLOTH01_20241111_DC_01_000446|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000447|2024-11-11 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241111_DC_01_000448|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000449|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000450|2024-11-11 00:00:00|0|Placed|2024-11-20 00:00:00
PO_CLOTH01_20241111_DC_01_000451|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000452|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000453|2024-11-11 00:00:00|0|Placed|2024-11-28 00:00:00
PO_CLOTH01_20241111_DC_01_000454|2024-11-11 00:00:00|0|Placed|2024-11-19 00:00:00
PO_CLOTH01_20241111_DC_01_000455|2024-11-11 00:00:00|0|Placed|2024-11-18 00:00:00
PO_CLOTH01_20241111_DC_01_000456|2024-11-11 00:00:00|0|Placed|2024-11-29 00:00:00
PO_CLOTH01_20241111_DC_01_000457|2024-11-11 00:00:00|0|Placed|2024-11-22 00:00:00
PO_CLOTH01_20241111_DC_01_000458|2024-11-11 00:00:00|0|Placed|2024-11-21 00:00:00
PO_CLOTH01_20241111_DC_01_000459|2024-11-11 00:00:00|0|Placed|2024-11-20 00:00:00
PO_CLOTH01_20241112_DC_01_IBT_000460|2024-11-12 00:00:00|1|Delivered|2024-11-12 00:00:00
PO_CLOTH01_20241112_DC_01_IBT_000461|2024-11-12 00:00:00|1|Delivered|2024-11-12 00:00:00
PO_CLOTH01_20241112_DC_01_IBT_000462|2024-11-12 00:00:00|1|Delivered|2024-11-12 00:00:00
PO_CLOTH01_20241112_DC_01_IBT_000463|2024-11-12 00:00:00|1|Delivered|2024-11-12 00:00:00
PO_CLOTH01_20241112_DC_01_IBT_000464|2024-11-12 00:00:00|1|Delivered|2024-11-12 00:00:00
PO_CLOTH01_20241113_DC_01_IBT_000465|2024-11-13 00:00:00|1|Delivered|2024-11-13 00:00:00
PO_CLOTH01_20241113_DC_01_IBT_000466|2024-11-13 00:00:00|1|Delivered|2024-11-13 00:00:00
PO_CLOTH01_20241113_DC_01_IBT_000467|2024-11-13 00:00:00|1|Delivered|2024-11-13 00:00:00
PO_CLOTH01_20241113_DC_01_IBT_000468|2024-11-13 00:00:00|1|Delivered|2024-11-13 00:00:00
PO_CLOTH01_20241113_DC_01_IBT_000469|2024-11-13 00:00:00|1|Delivered|2024-11-13 00:00:00
PO_CLOTH01_20241114_DC_01_IBT_000470|2024-11-14 00:00:00|1|Delivered|2024-11-14 00:00:00
PO_CLOTH01_20241114_DC_01_IBT_000471|2024-11-14 00:00:00|1|Delivered|2024-11-14 00:00:00
PO_CLOTH01_20241114_DC_01_IBT_000472|2024-11-14 00:00:00|1|Delivered|2024-11-14 00:00:00
PO_CLOTH01_20241114_DC_01_IBT_000473|2024-11-14 00:00:00|1|Delivered|2024-11-14 00:00:00
PO_CLOTH01_20241114_DC_01_IBT_000474|2024-11-14 00:00:00|1|Delivered|2024-11-14 00:00:00
PO_CLOTH01_20241115_DC_01_IBT_000475|2024-11-15 00:00:00|1|Delivered|2024-11-15 00:00:00
PO_CLOTH01_20241115_DC_01_IBT_000476|2024-11-15 00:00:00|1|Delivered|2024-11-15 00:00:00
PO_CLOTH01_20241115_DC_01_IBT_000477|2024-11-15 00:00:00|1|Delivered|2024-11-15 00:00:00
PO_CLOTH01_20241115_DC_01_IBT_000478|2024-11-15 00:00:00|1|Delivered|2024-11-15 00:00:00
PO_CLOTH01_20241115_DC_01_IBT_000479|2024-11-15 00:00:00|1|Delivered|2024-11-15 00:00:00
PO_CLOTH01_20241116_DC_01_IBT_000480|2024-11-16 00:00:00|1|Delivered|2024-11-16 00:00:00
PO_CLOTH01_20241116_DC_01_IBT_000481|2024-11-16 00:00:00|1|Delivered|2024-11-16 00:00:00
PO_CLOTH01_20241116_DC_01_IBT_000482|2024-11-16 00:00:00|1|Delivered|2024-11-16 00:00:00
PO_CLOTH01_20241116_DC_01_IBT_000483|2024-11-16 00:00:00|1|Delivered|2024-11-16 00:00:00
PO_CLOTH01_20241116_DC_01_IBT_000484|2024-11-16 00:00:00|1|Delivered|2024-11-16 00:00:00
PO_CLOTH01_20241117_DC_01_IBT_000485|2024-11-17 00:00:00|1|Delivered|2024-11-17 00:00:00
PO_CLOTH01_20241117_DC_01_IBT_000486|2024-11-17 00:00:00|1|Delivered|2024-11-17 00:00:00
PO_CLOTH01_20241117_DC_01_IBT_000487|2024-11-17 00:00:00|1|Delivered|2024-11-17 00:00:00
PO_CLOTH01_20241117_DC_01_IBT_000488|2024-11-17 00:00:00|1|Delivered|2024-11-17 00:00:00
PO_CLOTH01_20241117_DC_01_IBT_000489|2024-11-17 00:00:00|1|Delivered|2024-11-17 00:00:00
PO_CLOTH01_20241118_DC_01_IBT_000490|2024-11-18 00:00:00|1|Delivered|2024-11-18 00:00:00
PO_CLOTH01_20241118_DC_01_IBT_000491|2024-11-18 00:00:00|1|Delivered|2024-11-18 00:00:00
PO_CLOTH01_20241118_DC_01_IBT_000492|2024-11-18 00:00:00|1|Delivered|2024-11-18 00:00:00
